inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
68,87709152,57.0,54091336.0,PROBE_BW_CRUISE,57,1778248391000
68,87709152,57.0,49673088.0,PROBE_BW_CRUISE,57,1778248391499
68,87709152,50.0,47442208.0,PROBE_BW_CRUISE,50,1778248392000
71,68970760,,,PROBE_BW_UP,71,1778248392066
68,68970760,57.0,53499616.0,PROBE_BW_CRUISE,57,1778248392133
68,68970760,48.0,45456440.0,PROBE_BW_CRUISE,48,1778248392199
60,68508152,48.0,50659064.0,PROBE_BW_CRUISE,48,1778248392266
68,87709152,50.0,47799864.0,PROBE_BW_CRUISE,50,1778248392333
68,87709152,45.0,45218928.0,PROBE_BW_CRUISE,45,1778248392399
68,68970760,57.0,53409168.0,PROBE_BW_CRUISE,57,1778248392466
68,68970760,52.0,48652584.0,PROBE_BW_CRUISE,52,1778248392532
60,68508152,60.0,68508152.0,PROBE_BW_CRUISE,52,1778248392599
68,87709152,50.0,48050504.0,PROBE_BW_CRUISE,50,1778248392666
68,68970760,,,PROBE_BW_DOWN,68,1778248392732
68,68970760,54.0,46906408.0,PROBE_BW_CRUISE,54,1778248392799
68,68970760,49.0,44873696.0,PROBE_BW_CRUISE,49,1778248392865
60,68508152,48.0,50514752.0,PROBE_BW_CRUISE,48,1778248392932
60,68508152,44.0,44767368.0,PROBE_BW_CRUISE,44,1778248393000
60,65185656,52.0,48877672.0,PROBE_BW_CRUISE,52,1778248393071
60,65185656,48.0,44199808.0,PROBE_BW_CRUISE,48,1778248393142
56,53248288,47.0,43574936.0,PROBE_BW_CRUISE,47,1778248393214
56,53248288,43.0,38890856.0,PROBE_BW_CRUISE,43,1778248393285
60,68508152,46.0,46175904.0,PROBE_BW_CRUISE,46,1778248393356
60,65185656,60.0,61515856.0,PROBE_BW_CRUISE,52,1778248393428
60,65185656,52.0,48291472.0,PROBE_BW_CRUISE,52,1778248393499
60,65185656,,,PROBE_BW_REFILL,60,1778248393570
56,53248288,44.0,41115520.0,PROBE_BW_CRUISE,44,1778248393642
60,68508152,41.0,40775120.0,PROBE_BW_CRUISE,41,1778248393713
60,65185656,52.0,48856272.0,PROBE_BW_CRUISE,52,1778248393784
60,65185656,46.0,42585512.0,PROBE_BW_CRUISE,46,1778248393856
56,53248288,47.0,42521984.0,PROBE_BW_CRUISE,47,1778248393927
56,51114768,32.0,28185272.0,PROBE_BW_CRUISE,32,1778248394000
33,51114768,,,PROBE_BW_DOWN,33,1778248394066
33,47384208,26.0,22992320.0,PROBE_BW_CRUISE,26,1778248394133
