inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
88,96760400,91.0,88059216.0,PROBE_BW_CRUISE,75,1778225273000
88,96760400,63.0,58854136.0,PROBE_BW_CRUISE,63,1778225273076
88,96760400,54.0,48723704.0,PROBE_BW_CRUISE,54,1778225273153
62,84475040,51.0,48689872.0,PROBE_BW_CRUISE,51,1778225273230
62,84475040,45.0,40349800.0,PROBE_BW_CRUISE,45,1778225273307
88,96760400,70.0,62179392.0,PROBE_BW_CRUISE,70,1778225273384
88,96760400,57.0,52646208.0,PROBE_BW_CRUISE,57,1778225273461
62,96760400,62.0,77172040.0,PROBE_BW_CRUISE,53,1778225273537
62,84475040,49.0,49388616.0,PROBE_BW_CRUISE,49,1778225273614
62,84475040,,,PROBE_BW_REFILL,62,1778225273691
88,96760400,72.0,74856240.0,PROBE_BW_CRUISE,72,1778225273768
88,96760400,62.0,58163672.0,PROBE_BW_CRUISE,62,1778225273845
62,84475040,44.0,39723552.0,PROBE_BW_CRUISE,44,1778225273922
62,62489408,49.0,50036960.0,PROBE_BW_CRUISE,49,1778225274000
62,62489408,41.0,37585200.0,PROBE_BW_CRUISE,41,1778225274076
59,56322904,43.0,42293448.0,PROBE_BW_CRUISE,43,1778225274153
59,56322904,40.0,38083712.0,PROBE_BW_CRUISE,40,1778225274230
57,51328808,42.0,40137136.0,PROBE_BW_CRUISE,42,1778225274307
62,62489408,45.0,44172880.0,PROBE_BW_CRUISE,45,1778225274384
59,62489408,,,PROBE_BW_CRUISE,51,1778225274461
59,56322904,41.0,38478656.0,PROBE_BW_CRUISE,41,1778225274537
57,51328808,48.0,44791528.0,PROBE_BW_CRUISE,48,1778225274614
57,51328808,39.0,35508984.0,PROBE_BW_CRUISE,39,1778225274691
62,62489408,47.0,45823768.0,PROBE_BW_CRUISE,47,1778225274768
59,56322904,39.0,37178520.0,PROBE_BW_CRUISE,39,1778225274845
57,51328808,42.0,37983592.0,PROBE_BW_CRUISE,42,1778225274922
34,51328808,,,PROBE_BW_DOWN,34,1778225275000
34,46332640,28.0,25013992.0,PROBE_BW_CRUISE,28,1778225275090
34,32614576,27.0,27058440.0,PROBE_BW_CRUISE,27,1778225275181
24,29803712,21.0,19876272.0,PROBE_BW_CRUISE,21,1778225275272
23,23120056,,,PROBE_BW_CRUISE,20,1778225275363
34,46332640,37.0,32007656.0,PROBE_BW_CRUISE,29,1778225275454
34,32614576,,,PROBE_BW_CRUISE,29,1778225275544
34,32614576,25.0,22589784.0,PROBE_BW_CRUISE,25,1778225275635
24,29803712,20.0,18329640.0,PROBE_BW_CRUISE,20,1778225275726
23,23120056,18.0,17474160.0,PROBE_BW_CRUISE,18,1778225275817
34,51328808,,,PROBE_BW_CRUISE,29,1778225275908
22,23238128,22.0,19995720.0,PROBE_BW_CRUISE,19,1778225276000
22,20940960,17.0,14884248.0,PROBE_BW_CRUISE,17,1778225276090
22,22254216,21.0,20418288.0,PROBE_BW_CRUISE,19,1778225276181
24,22951584,,,PROBE_BW_CRUISE,21,1778225276272
24,23278864,20.0,19144384.0,PROBE_BW_CRUISE,20,1778225276363
22,23238128,18.0,16961152.0,PROBE_BW_CRUISE,18,1778225276454
22,20940960,16.0,15170784.0,PROBE_BW_CRUISE,16,1778225276544
22,22254216,16.0,14639824.0,PROBE_BW_CRUISE,16,1778225276635
24,22951584,20.0,17985104.0,PROBE_BW_CRUISE,20,1778225276726
24,23278864,20.0,19237600.0,PROBE_BW_CRUISE,20,1778225276817
22,23238128,20.0,18911704.0,PROBE_BW_CRUISE,19,1778225276908
24,22867344,,,PROBE_BW_UP,24,1778225277000
26,24507880,,,PROBE_BW_REFILL,26,1778225277083
22,22688520,,,PROBE_BW_CRUISE,19,1778225277166
16,18515376,20.0,18515376.0,PROBE_BW_CRUISE,14,1778225277249
15,13096648,,,PROBE_BW_CRUISE,13,1778225277333
26,24507880,22.0,19576616.0,PROBE_BW_CRUISE,22,1778225277416
22,22688520,18.0,16278288.0,PROBE_BW_CRUISE,18,1778225277499
21,20389288,18.0,16629728.0,PROBE_BW_CRUISE,18,1778225277582
16,18515376,14.0,13018624.0,PROBE_BW_CRUISE,14,1778225277666
26,23697280,,,PROBE_BW_UP,26,1778225277749
22,24507880,,,PROBE_BW_DOWN,22,1778225277832
21,20389288,,,PROBE_BW_CRUISE,18,1778225277915
11,13096648,,,PROBE_BW_CRUISE,10,1778225278000
12,9416496,11.0,7963072.0,PROBE_BW_CRUISE,11,1778225278083
11,9869432,,,PROBE_BW_REFILL,11,1778225278166
12,10605464,,,PROBE_BW_CRUISE,11,1778225278249
12,10792576,,,PROBE_BW_REFILL,12,1778225278333
11,13096648,,,PROBE_BW_DOWN,11,1778225278416
10,10746320,,,PROBE_BW_CRUISE,9,1778225278499
11,9962648,,,PROBE_BW_CRUISE,10,1778225278582
11,10624104,11.0,10624104.0,PROBE_BW_CRUISE,10,1778225278666
12,10792576,,,PROBE_BW_CRUISE,11,1778225278749
11,9869432,,,PROBE_BW_DOWN,11,1778225278832
12,10792576,,,PROBE_BW_UP,12,1778225278915
12,10479112,,,PROBE_BW_CRUISE,11,1778225279000
14,11643920,,,PROBE_BW_REFILL,14,1778225279076
12,11494088,12.0,11040456.0,PROBE_BW_CRUISE,11,1778225279153
11,10432160,,,PROBE_BW_UP,11,1778225279230
12,11726080,,,PROBE_BW_CRUISE,11,1778225279307
9,10312016,,,PROBE_BW_DOWN,9,1778225279384
14,11643920,,,PROBE_BW_CRUISE,12,1778225279461
13,12704464,11.0,9595320.0,PROBE_BW_CRUISE,11,1778225279537
11,10691776,11.0,10201544.0,PROBE_BW_CRUISE,10,1778225279614
11,10240208,,,PROBE_BW_REFILL,11,1778225279691
12,10555064,10.0,9419256.0,PROBE_BW_CRUISE,10,1778225279768
14,11643920,,,PROBE_BW_UP,14,1778225279845
11,10432160,,,PROBE_BW_CRUISE,10,1778225279922
14,12578800,,,PROBE_BW_REFILL,14,1778225280000
14,12469016,15.0,12317808.0,PROBE_BW_CRUISE,12,1778225280076
12,11696392,,,PROBE_BW_REFILL,12,1778225280153
9,10517088,11.0,10517088.0,PROBE_BW_CRUISE,8,1778225280230
11,9411656,,,PROBE_BW_UP,11,1778225280307
14,12578800,,,PROBE_BW_CRUISE,12,1778225280384
14,12578800,12.0,10591656.0,PROBE_BW_CRUISE,12,1778225280461
12,11696392,13.0,10981072.0,PROBE_BW_CRUISE,11,1778225280537
12,11526536,10.0,8182640.0,PROBE_BW_CRUISE,10,1778225280614
11,9411656,,,PROBE_BW_CRUISE,10,1778225280691
11,12578800,,,PROBE_BW_DOWN,11,1778225280768
11,11696392,,,PROBE_BW_DOWN,11,1778225280845
11,10655176,,,PROBE_BW_CRUISE,10,1778225280922
9,10523296,,,PROBE_BW_REFILL,9,1778225281000
8,9584272,10.0,8538224.0,PROBE_BW_CRUISE,7,1778225281071
7,6668464,,,PROBE_BW_CRUISE,6,1778225281142
10,6614608,,,PROBE_BW_DOWN,10,1778225281214
10,8030048,,,PROBE_BW_UP,10,1778225281285
9,10523296,10.0,9138240.0,PROBE_BW_CRUISE,8,1778225281356
9,8498184,,,PROBE_BW_UP,9,1778225281428
7,6853504,6.0,5726672.0,PROBE_BW_CRUISE,6,1778225281499
7,6051192,6.0,5601008.0,PROBE_BW_CRUISE,6,1778225281570
