inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
170,19406760,,,DRAIN,346,1778060309000
170,19460616,,,PROBE_BW_CRUISE,145,1778060309333
170,19406760,,,PROBE_BW_DOWN,170,1778060309666
170,19460616,170.0,19460616.0,PROBE_BW_CRUISE,145,1778060310000
170,19460616,144.0,16465400.0,PROBE_BW_CRUISE,144,1778060310111
170,19460616,142.0,15999336.0,PROBE_BW_CRUISE,142,1778060310222
170,19460616,140.0,15842608.0,PROBE_BW_CRUISE,140,1778060310333
170,19460616,139.0,15644440.0,PROBE_BW_CRUISE,139,1778060310444
170,19460616,142.0,16004864.0,PROBE_BW_CRUISE,142,1778060310555
170,19460616,140.0,15623040.0,PROBE_BW_CRUISE,140,1778060310666
170,19460616,143.0,16303144.0,PROBE_BW_CRUISE,143,1778060310777
170,19460616,136.0,15285408.0,PROBE_BW_CRUISE,136,1778060310888
170,19460616,136.0,15285408.0,PROBE_BW_CRUISE,136,1778060311000
170,19460616,138.0,15560896.0,PROBE_BW_CRUISE,138,1778060311142
170,19460616,135.0,15140408.0,PROBE_BW_CRUISE,135,1778060311285
170,19460616,133.0,14968480.0,PROBE_BW_CRUISE,133,1778060311428
170,19460616,132.0,14811056.0,PROBE_BW_CRUISE,132,1778060311570
170,19460616,135.0,15002312.0,PROBE_BW_CRUISE,135,1778060311713
170,19460616,132.0,14909792.0,PROBE_BW_CRUISE,132,1778060311856
170,19460616,132.0,14849720.0,PROBE_BW_CRUISE,132,1778060312000
138,19460616,,,PROBE_BW_DOWN,138,1778060312045
170,18926888,167.0,18926888.0,PROBE_BW_CRUISE,145,1778060312090
170,18926888,141.0,16047672.0,PROBE_BW_CRUISE,141,1778060312136
170,18926888,145.0,16513736.0,PROBE_BW_CRUISE,145,1778060312181
157,19460616,,,PROBE_BW_CRUISE,134,1778060312227
170,18926888,140.0,15703136.0,PROBE_BW_CRUISE,140,1778060312272
170,19460616,129.0,14503800.0,PROBE_BW_CRUISE,129,1778060312317
167,19460616,,,PROBE_BW_CRUISE,143,1778060312363
170,19460616,,,PROBE_BW_REFILL,158,1778060312408
170,18926888,,,PROBE_BW_CRUISE,145,1778060312454
140,19460616,,,PROBE_BW_DOWN,140,1778060312499
170,19460616,132.0,14811056.0,PROBE_BW_CRUISE,132,1778060312544
170,19460616,,,PROBE_BW_REFILL,170,1778060312590
170,19460616,,,PROBE_BW_REFILL,131,1778060312635
170,19460616,,,PROBE_BW_CRUISE,145,1778060312681
136,19460616,,,PROBE_BW_DOWN,136,1778060312726
170,19460616,,,PROBE_BW_REFILL,164,1778060312771
142,19460616,,,PROBE_BW_DOWN,142,1778060312817
170,19460616,,,PROBE_BW_REFILL,168,1778060312862
148,19460616,,,PROBE_BW_DOWN,148,1778060312908
153,19460616,,,PROBE_BW_CRUISE,131,1778060312953
170,18926888,143.0,16149864.0,PROBE_BW_CRUISE,143,1778060313000
170,18926888,138.0,15502896.0,PROBE_BW_CRUISE,138,1778060313111
170,18926888,142.0,15921320.0,PROBE_BW_CRUISE,142,1778060313222
170,18926888,138.0,15432472.0,PROBE_BW_CRUISE,138,1778060313333
170,18926888,136.0,15163880.0,PROBE_BW_CRUISE,136,1778060313444
170,18926888,135.0,15184600.0,PROBE_BW_CRUISE,135,1778060313555
170,18926888,133.0,15004384.0,PROBE_BW_CRUISE,133,1778060313666
170,18926888,140.0,15703136.0,PROBE_BW_CRUISE,140,1778060313777
170,18926888,138.0,15432472.0,PROBE_BW_CRUISE,136,1778060313888
