inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
169,19427472,173.0,19427472.0,PROBE_BW_CRUISE,144,1778039682000
169,19427472,136.0,15422808.0,PROBE_BW_CRUISE,136,1778039682333
169,19427472,,,PROBE_BW_CRUISE,144,1778039682666
169,19427472,140.0,15547088.0,PROBE_BW_CRUISE,140,1778039683000
169,19427472,137.0,15508424.0,PROBE_BW_CRUISE,137,1778039683142
169,19427472,133.0,14965720.0,PROBE_BW_CRUISE,133,1778039683285
169,19427472,131.0,14764800.0,PROBE_BW_CRUISE,131,1778039683428
169,19427472,128.0,14430616.0,PROBE_BW_CRUISE,128,1778039683570
169,19427472,136.0,15362736.0,PROBE_BW_CRUISE,136,1778039683713
169,19427472,132.0,14849720.0,PROBE_BW_CRUISE,132,1778039683856
169,19427472,128.0,14717152.0,PROBE_BW_CRUISE,128,1778039684000
169,19427472,126.0,14338096.0,PROBE_BW_CRUISE,126,1778039684142
169,19427472,127.0,14215192.0,PROBE_BW_CRUISE,127,1778039684285
169,19427472,126.0,14073648.0,PROBE_BW_CRUISE,126,1778039684428
169,19427472,128.0,14430616.0,PROBE_BW_CRUISE,128,1778039684570
169,19427472,127.0,14266976.0,PROBE_BW_CRUISE,127,1778039684713
169,19427472,127.0,14282168.0,PROBE_BW_CRUISE,127,1778039684856
169,19427472,124.0,13843032.0,PROBE_BW_CRUISE,124,1778039685000
169,19427472,,,PROBE_BW_REFILL,169,1778039685066
154,19427472,164.0,18520208.0,PROBE_BW_CRUISE,132,1778039685133
154,19427472,165.0,18609280.0,PROBE_BW_CRUISE,132,1778039685199
154,19427472,131.0,14874584.0,PROBE_BW_CRUISE,131,1778039685266
169,19427472,126.0,14098504.0,PROBE_BW_CRUISE,126,1778039685333
169,19427472,125.0,13869272.0,PROBE_BW_CRUISE,125,1778039685399
141,19427472,,,PROBE_BW_DOWN,141,1778039685466
169,19427472,,,PROBE_BW_REFILL,133,1778039685532
154,19427472,,,PROBE_BW_CRUISE,132,1778039685599
154,19427472,,,PROBE_BW_DOWN,153,1778039685666
154,19427472,,,PROBE_BW_DOWN,154,1778039685732
169,19427472,,,PROBE_BW_UP,169,1778039685799
169,19427472,,,PROBE_BW_REFILL,136,1778039685865
154,19427472,,,PROBE_BW_DOWN,150,1778039685932
154,19427472,131.0,14874584.0,PROBE_BW_CRUISE,131,1778039686000
154,19427472,130.0,14704728.0,PROBE_BW_CRUISE,130,1778039686142
154,19427472,128.0,14387808.0,PROBE_BW_CRUISE,128,1778039686285
154,19427472,126.0,14144760.0,PROBE_BW_CRUISE,126,1778039686428
154,19427472,124.0,13831984.0,PROBE_BW_CRUISE,124,1778039686570
154,19427472,129.0,14612896.0,PROBE_BW_CRUISE,129,1778039686713
154,19427472,128.0,14407136.0,PROBE_BW_CRUISE,128,1778039686856
154,19427472,123.0,13869272.0,PROBE_BW_CRUISE,123,1778039687000
154,19427472,122.0,13637968.0,PROBE_BW_CRUISE,122,1778039687124
154,19427472,121.0,13490208.0,PROBE_BW_CRUISE,121,1778039687249
154,19427472,120.0,13401832.0,PROBE_BW_CRUISE,120,1778039687374
154,19427472,123.0,13624848.0,PROBE_BW_CRUISE,123,1778039687499
154,19427472,119.0,13251312.0,PROBE_BW_CRUISE,119,1778039687624
154,19427472,119.0,13268568.0,PROBE_BW_CRUISE,119,1778039687749
154,19427472,124.0,13831984.0,PROBE_BW_CRUISE,124,1778039687874
154,19427472,119.0,13268568.0,PROBE_BW_CRUISE,119,1778039688000
154,19427472,118.0,13091120.0,PROBE_BW_CRUISE,118,1778039688062
154,19427472,118.0,13029672.0,PROBE_BW_CRUISE,118,1778039688124
154,19427472,,,PROBE_BW_CRUISE,132,1778039688187
148,17266336,,,PROBE_BW_CRUISE,127,1778039688249
154,19427472,,,PROBE_BW_REFILL,154,1778039688312
154,17266336,,,PROBE_BW_REFILL,154,1778039688374
153,17226976,152.0,16925936.0,PROBE_BW_CRUISE,131,1778039688437
154,19427472,,,PROBE_BW_DOWN,154,1778039688499
144,17266336,,,PROBE_BW_DOWN,144,1778039688561
133,17266336,,,PROBE_BW_DOWN,133,1778039688624
154,19427472,,,PROBE_BW_UP,154,1778039688686
140,17266336,,,PROBE_BW_DOWN,140,1778039688749
143,17266336,,,PROBE_BW_DOWN,143,1778039688811
153,17226976,,,PROBE_BW_CRUISE,131,1778039688874
137,17266336,,,PROBE_BW_DOWN,137,1778039688936
153,17226976,152.0,16925936.0,PROBE_BW_CRUISE,131,1778039689000
153,17226976,131.0,14806912.0,PROBE_BW_CRUISE,131,1778039689111
153,17226976,128.0,14501040.0,PROBE_BW_CRUISE,128,1778039689222
153,17226976,127.0,14301496.0,PROBE_BW_CRUISE,127,1778039689333
153,17226976,125.0,14029456.0,PROBE_BW_CRUISE,125,1778039689444
153,17226976,130.0,14757896.0,PROBE_BW_CRUISE,130,1778039689555
153,17226976,129.0,14368472.0,PROBE_BW_CRUISE,129,1778039689666
153,17226976,127.0,14282856.0,PROBE_BW_CRUISE,127,1778039689777
153,17226976,124.0,13946600.0,PROBE_BW_CRUISE,124,1778039689888
153,17226976,124.0,13946600.0,PROBE_BW_CRUISE,124,1778039690000
153,17226976,123.0,13852008.0,PROBE_BW_CRUISE,123,1778039690124
153,17226976,122.0,13747752.0,PROBE_BW_CRUISE,122,1778039690249
153,17226976,121.0,13590328.0,PROBE_BW_CRUISE,121,1778039690374
153,17226976,122.0,13728416.0,PROBE_BW_CRUISE,122,1778039690499
153,17226976,123.0,13867888.0,PROBE_BW_CRUISE,123,1778039690624
153,17226976,123.0,13751888.0,PROBE_BW_CRUISE,123,1778039690749
153,17226976,121.0,13568232.0,PROBE_BW_CRUISE,121,1778039690874
153,17226976,121.0,13568232.0,PROBE_BW_CRUISE,121,1778039691000
