inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
19,20097912,15.0,14130952.0,PROBE_BW_CRUISE,15,1778031386000
16,16449520,16.0,15380000.0,PROBE_BW_CRUISE,14,1778031387000
17,15462160,16.0,15379304.0,PROBE_BW_CRUISE,15,1778031387199
18,16435712,,,PROBE_BW_CRUISE,16,1778031387399
20,18099032,18.0,17258736.0,PROBE_BW_CRUISE,18,1778031387599
19,18696280,17.0,16245832.0,PROBE_BW_CRUISE,17,1778031387799
19,16712584,,,PROBE_BW_CRUISE,17,1778031388000
20,18238504,17.0,16131216.0,PROBE_BW_CRUISE,17,1778031388199
18,18737016,15.0,14065360.0,PROBE_BW_CRUISE,15,1778031388399
17,16773344,17.0,16773344.0,PROBE_BW_CRUISE,15,1778031388599
15,18012720,15.0,14465824.0,PROBE_BW_CRUISE,13,1778031388799
15,15009216,16.0,13779512.0,PROBE_BW_CRUISE,13,1778031389000
17,14390568,,,PROBE_BW_CRUISE,15,1778031389249
17,16172648,,,PROBE_BW_CRUISE,15,1778031389499
17,16177480,17.0,15478736.0,PROBE_BW_CRUISE,15,1778031389749
17,15722464,17.0,15722464.0,PROBE_BW_CRUISE,15,1778031390000
17,16205784,17.0,15208760.0,PROBE_BW_CRUISE,15,1778031390199
19,17491424,17.0,16522712.0,PROBE_BW_CRUISE,17,1778031390399
17,17639184,18.0,16529616.0,PROBE_BW_CRUISE,15,1778031390599
17,15507736,,,PROBE_BW_CRUISE,15,1778031390799
17,15726608,16.0,15726608.0,PROBE_BW_CRUISE,15,1778031391000
19,17035720,,,PROBE_BW_CRUISE,17,1778031391199
19,18075552,17.0,15750776.0,PROBE_BW_CRUISE,17,1778031391399
21,18333784,17.0,15877128.0,PROBE_BW_CRUISE,17,1778031391599
17,18658304,19.0,17330544.0,PROBE_BW_CRUISE,15,1778031391799
17,15986912,16.0,15707272.0,PROBE_BW_CRUISE,15,1778031392000
17,16445376,17.0,15426256.0,PROBE_BW_CRUISE,15,1778031392199
17,16145024,18.0,15176312.0,PROBE_BW_CRUISE,15,1778031392399
17,16804416,17.0,15328216.0,PROBE_BW_CRUISE,15,1778031392599
17,15748016,,,PROBE_BW_CRUISE,15,1778031392799
17,15395880,16.0,15127976.0,PROBE_BW_CRUISE,15,1778031393000
17,16220288,,,PROBE_BW_CRUISE,15,1778031393199
19,16267240,,,PROBE_BW_UP,19,1778031393399
15,12394448,,,PROBE_BW_REFILL,15,1778031393599
17,14656392,,,PROBE_BW_DOWN,17,1778031393799
17,16314192,,,PROBE_BW_CRUISE,15,1778031394000
19,16569664,,,PROBE_BW_CRUISE,17,1778031394199
19,17834584,19.0,17180720.0,PROBE_BW_CRUISE,17,1778031394399
19,17891888,,,PROBE_BW_CRUISE,17,1778031394599
19,16992912,,,PROBE_BW_UP,19,1778031394799
19,17762776,,,PROBE_BW_UP,19,1778031395000
15,17150336,,,PROBE_BW_CRUISE,13,1778031395199
15,13780200,,,PROBE_BW_UP,15,1778031395399
15,15232928,,,PROBE_BW_UP,15,1778031395599
16,13912080,,,PROBE_BW_CRUISE,14,1778031395799
17,16430184,,,PROBE_BW_CRUISE,15,1778031396000
