inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
132,14628776,130.0,14515544.0,PROBE_BW_CRUISE,113,1778257348000
132,14628776,108.0,12026432.0,PROBE_BW_CRUISE,108,1778257348124
132,14628776,107.0,12023672.0,PROBE_BW_CRUISE,107,1778257348249
132,14628776,107.0,11970504.0,PROBE_BW_CRUISE,107,1778257348374
113,14965720,,,PROBE_BW_DOWN,113,1778257348499
132,14628776,111.0,12322640.0,PROBE_BW_CRUISE,111,1778257348624
132,14628776,109.0,12126552.0,PROBE_BW_CRUISE,109,1778257348749
132,14965720,,,PROBE_BW_CRUISE,113,1778257348874
132,14628776,109.0,12005024.0,PROBE_BW_CRUISE,109,1778257349000
132,14628776,108.0,11860032.0,PROBE_BW_CRUISE,108,1778257349166
132,14628776,105.0,11696392.0,PROBE_BW_CRUISE,105,1778257349333
132,14628776,105.0,11837936.0,PROBE_BW_CRUISE,105,1778257349499
132,14628776,105.0,11679128.0,PROBE_BW_CRUISE,105,1778257349666
132,14628776,105.0,11695704.0,PROBE_BW_CRUISE,105,1778257349832
132,14628776,104.0,11594896.0,PROBE_BW_CRUISE,104,1778257350000
132,14628776,103.0,11387064.0,PROBE_BW_CRUISE,103,1778257350124
132,14628776,100.0,11171640.0,PROBE_BW_CRUISE,100,1778257350249
132,14628776,100.0,11115024.0,PROBE_BW_CRUISE,100,1778257350374
132,14628776,100.0,11057024.0,PROBE_BW_CRUISE,100,1778257350499
132,14628776,104.0,11572112.0,PROBE_BW_CRUISE,104,1778257350624
132,14628776,101.0,11126760.0,PROBE_BW_CRUISE,101,1778257350749
132,14628776,105.0,11679128.0,PROBE_BW_CRUISE,105,1778257350874
132,14628776,,,PROBE_BW_REFILL,132,1778257351000
114,14059144,126.0,14059144.0,PROBE_BW_DOWN,114,1778257351090
114,14059144,122.0,13610344.0,PROBE_RTT,59,1778257351181
114,14059144,107.0,11910432.0,PROBE_RTT,52,1778257351272
114,14059144,68.0,9885312.0,PROBE_BW_CRUISE,68,1778257351363
132,14628776,100.0,11057024.0,PROBE_BW_CRUISE,100,1778257351454
132,14628776,,,PROBE_BW_DOWN,132,1778257351544
114,14059144,113.0,12563608.0,PROBE_RTT,55,1778257351635
114,14059144,,,PROBE_BW_CRUISE,98,1778257351726
114,14059144,122.0,13610344.0,PROBE_BW_DOWN,114,1778257351817
114,14628776,,,PROBE_BW_DOWN,114,1778257351908
114,14059144,96.0,10717320.0,PROBE_BW_CRUISE,96,1778257352000
114,14059144,93.0,10435608.0,PROBE_BW_CRUISE,93,1778257352066
114,14059144,71.0,7858120.0,PROBE_BW_CRUISE,71,1778257352133
114,14059144,70.0,7714504.0,PROBE_BW_CRUISE,70,1778257352199
114,14059144,91.0,10069664.0,PROBE_BW_CRUISE,91,1778257352266
114,14059144,68.0,9885312.0,PROBE_BW_CRUISE,68,1778257352333
114,14059144,67.0,7534992.0,PROBE_BW_CRUISE,67,1778257352399
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,85,1778257352466
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,92,1778257352532
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,87,1778257352599
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,83,1778257352666
114,14059144,96.0,10717320.0,PROBE_BW_CRUISE,71,1778257352732
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,82,1778257352799
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,77,1778257352865
114,14059144,92.0,10257472.0,PROBE_BW_CRUISE,80,1778257352932
114,14059144,90.0,9886008.0,PROBE_BW_CRUISE,79,1778257353000
114,14059144,77.0,8639728.0,PROBE_BW_CRUISE,77,1778257353090
114,14059144,76.0,8488512.0,PROBE_BW_CRUISE,76,1778257353181
114,14059144,84.0,9231448.0,PROBE_BW_CRUISE,84,1778257353272
114,14059144,91.0,10069664.0,PROBE_BW_CRUISE,91,1778257353363
114,14059144,90.0,9886008.0,PROBE_BW_CRUISE,90,1778257353454
114,14059144,85.0,9448944.0,PROBE_BW_CRUISE,85,1778257353544
114,14059144,75.0,8403584.0,PROBE_BW_CRUISE,75,1778257353635
114,14059144,77.0,8467112.0,PROBE_BW_CRUISE,77,1778257353726
114,14059144,85.0,9448944.0,PROBE_BW_CRUISE,83,1778257353817
114,14059144,85.0,9448944.0,PROBE_BW_CRUISE,79,1778257353908
114,14059144,75.0,8403584.0,PROBE_BW_CRUISE,75,1778257354000
114,14059144,75.0,8505088.0,PROBE_BW_CRUISE,75,1778257354099
114,14059144,75.0,8355944.0,PROBE_BW_CRUISE,75,1778257354199
80,14059144,,,PROBE_BW_DOWN,80,1778257354299
114,14059144,75.0,8408424.0,PROBE_BW_CRUISE,75,1778257354399
114,14059144,,,PROBE_BW_REFILL,81,1778257354499
114,14059144,,,PROBE_BW_CRUISE,98,1778257354599
114,14059144,,,PROBE_BW_REFILL,79,1778257354699
111,14059144,,,PROBE_BW_CRUISE,83,1778257354799
113,14059144,,,PROBE_BW_CRUISE,85,1778257354899
114,14009432,112.0,12602272.0,PROBE_BW_CRUISE,98,1778257355000
114,14009432,93.0,10519848.0,PROBE_BW_CRUISE,93,1778257355124
114,14009432,93.0,10361040.0,PROBE_BW_CRUISE,93,1778257355249
114,14009432,96.0,10773248.0,PROBE_BW_CRUISE,96,1778257355374
114,14009432,96.0,10640680.0,PROBE_BW_CRUISE,96,1778257355499
114,14009432,98.0,10993504.0,PROBE_BW_CRUISE,98,1778257355624
114,14009432,92.0,10308568.0,PROBE_BW_CRUISE,92,1778257355749
114,14009432,98.0,10993504.0,PROBE_BW_CRUISE,96,1778257355874
114,14009432,90.0,9897056.0,PROBE_BW_CRUISE,90,1778257356000
114,14009432,94.0,10453560.0,PROBE_BW_CRUISE,94,1778257356142
114,14009432,91.0,10153216.0,PROBE_BW_CRUISE,91,1778257356285
114,14009432,90.0,10036528.0,PROBE_BW_CRUISE,90,1778257356428
114,14009432,90.0,9967480.0,PROBE_BW_CRUISE,90,1778257356570
114,14009432,88.0,9838360.0,PROBE_BW_CRUISE,88,1778257356713
114,14009432,92.0,10140096.0,PROBE_BW_CRUISE,92,1778257356856
114,14009432,,,PROBE_BW_REFILL,114,1778257357000
114,12978576,,,PROBE_BW_CRUISE,98,1778257357083
114,12978576,96.0,10873360.0,PROBE_RTT,47,1778257357166
114,12978576,68.0,9125120.0,PROBE_BW_CRUISE,68,1778257357249
88,14009432,,,PROBE_BW_DOWN,88,1778257357333
114,12978576,97.0,10860248.0,PROBE_BW_CRUISE,97,1778257357416
114,14009432,,,PROBE_BW_UP,114,1778257357499
114,14009432,88.0,9838360.0,PROBE_BW_CRUISE,88,1778257357582
104,14009432,,,PROBE_BW_CRUISE,89,1778257357666
114,12978576,114.0,12978576.0,PROBE_BW_CRUISE,98,1778257357749
114,12978576,96.0,10818128.0,PROBE_RTT,47,1778257357832
114,12978576,97.0,10860248.0,PROBE_BW_CRUISE,93,1778257357915
114,12978576,77.0,8516136.0,PROBE_BW_CRUISE,77,1778257358000
114,12978576,95.0,10639984.0,PROBE_BW_CRUISE,95,1778257358083
114,12978576,93.0,10300968.0,PROBE_BW_CRUISE,93,1778257358166
114,12978576,83.0,9295664.0,PROBE_BW_CRUISE,83,1778257358249
114,12978576,82.0,9135472.0,PROBE_BW_CRUISE,82,1778257358333
114,12978576,77.0,8561016.0,PROBE_BW_CRUISE,77,1778257358416
114,12978576,91.0,9980600.0,PROBE_BW_CRUISE,88,1778257358499
114,12978576,91.0,9980600.0,PROBE_BW_CRUISE,86,1778257358582
114,12978576,97.0,10860248.0,PROBE_BW_CRUISE,97,1778257358666
114,12978576,95.0,10639984.0,PROBE_BW_CRUISE,83,1778257358749
114,12978576,91.0,9980600.0,PROBE_BW_CRUISE,91,1778257358832
