inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
393,44049976,,,DRAIN,1136,1778270025000
393,44049976,,,DRAIN,1151,1778270025142
688,76027952,,,PROBE_BW_CRUISE,586,1778270025285
638,66233776,,,PROBE_BW_CRUISE,544,1778270025428
688,76027952,675.0,76027952.0,PROBE_BW_CRUISE,586,1778270025570
393,44049976,,,DRAIN,1253,1778270025713
393,44049976,,,DRAIN,1258,1778270025856
688,76027952,675.0,76027952.0,PROBE_BW_CRUISE,586,1778270026000
688,76027952,580.0,65990728.0,PROBE_BW_CRUISE,580,1778270026099
688,76027952,571.0,63853064.0,PROBE_BW_CRUISE,571,1778270026199
688,76027952,561.0,62809776.0,PROBE_BW_CRUISE,561,1778270026299
688,76027952,548.0,61136104.0,PROBE_BW_CRUISE,548,1778270026399
688,76027952,570.0,64609808.0,PROBE_BW_CRUISE,570,1778270026499
688,76027952,566.0,64441336.0,PROBE_BW_CRUISE,566,1778270026599
688,76027952,551.0,61816896.0,PROBE_BW_CRUISE,551,1778270026699
688,76027952,541.0,61243128.0,PROBE_BW_CRUISE,541,1778270026799
688,76027952,534.0,59898800.0,PROBE_BW_CRUISE,534,1778270026899
688,76027952,534.0,59898800.0,PROBE_BW_CRUISE,534,1778270027000
688,76027952,523.0,58624904.0,PROBE_BW_CRUISE,523,1778270027099
688,76027952,502.0,55962488.0,PROBE_BW_CRUISE,502,1778270027199
688,76027952,494.0,55732560.0,PROBE_BW_CRUISE,494,1778270027299
688,76027952,479.0,53860032.0,PROBE_BW_CRUISE,479,1778270027399
688,76027952,539.0,59657136.0,PROBE_BW_CRUISE,539,1778270027499
688,76027952,503.0,55686992.0,PROBE_BW_CRUISE,503,1778270027599
688,76027952,488.0,54210792.0,PROBE_BW_CRUISE,488,1778270027699
688,76027952,476.0,53241384.0,PROBE_BW_CRUISE,476,1778270027799
688,76027952,515.0,57509120.0,PROBE_BW_CRUISE,515,1778270027899
688,76027952,476.0,53241384.0,PROBE_BW_CRUISE,476,1778270028000
688,76027952,463.0,51803848.0,PROBE_BW_CRUISE,463,1778270028055
688,76027952,450.0,50092880.0,PROBE_BW_CRUISE,450,1778270028111
688,76027952,442.0,49497016.0,PROBE_BW_CRUISE,442,1778270028166
688,76027952,,,PROBE_BW_REFILL,665,1778270028222
688,76027952,468.0,52247808.0,PROBE_BW_CRUISE,468,1778270028277
688,76027952,,,PROBE_BW_REFILL,688,1778270028333
688,76027952,454.0,50888296.0,PROBE_BW_CRUISE,454,1778270028388
688,76027952,,,PROBE_BW_REFILL,478,1778270028444
