inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
425,491293504,845.0,486277312.0,PROBE_BW_CRUISE,362,1778230352000
425,491293504,233.0,244478144.0,PROBE_BW_CRUISE,233,1778230352058
425,491293504,177.0,182112328.0,PROBE_BW_CRUISE,177,1778230352117
425,491293504,150.0,143487984.0,PROBE_BW_CRUISE,150,1778230352176
425,491293504,352.0,377244664.0,PROBE_BW_CRUISE,352,1778230352235
425,491293504,213.0,223458464.0,PROBE_BW_CRUISE,213,1778230352293
425,491293504,179.0,172073040.0,PROBE_BW_CRUISE,179,1778230352352
425,491293504,,,PROBE_BW_REFILL,165,1778230352411
425,491293504,417.0,388688352.0,PROBE_BW_CRUISE,362,1778230352470
425,491293504,222.0,226538608.0,PROBE_BW_CRUISE,222,1778230352528
425,491293504,181.0,177356440.0,PROBE_BW_CRUISE,181,1778230352587
425,491293504,151.0,137632192.0,PROBE_BW_CRUISE,151,1778230352646
425,491293504,355.0,388468096.0,PROBE_BW_CRUISE,355,1778230352705
425,491293504,222.0,228429088.0,PROBE_BW_CRUISE,222,1778230352763
425,491293504,184.0,176460224.0,PROBE_BW_CRUISE,184,1778230352822
425,491293504,148.0,142593840.0,PROBE_BW_CRUISE,148,1778230352881
425,491293504,,,PROBE_BW_REFILL,169,1778230352940
235,388688352,189.0,176202680.0,PROBE_BW_CRUISE,189,1778230353000
235,388688352,152.0,142780952.0,PROBE_BW_CRUISE,152,1778230353043
235,388688352,100.0,107001992.0,PROBE_BW_CRUISE,100,1778230353086
235,388688352,,,PROBE_BW_REFILL,106,1778230353130
235,236602760,173.0,168541336.0,PROBE_BW_CRUISE,173,1778230353173
235,388688352,169.0,169413384.0,PROBE_BW_CRUISE,169,1778230353217
235,388688352,142.0,140171704.0,PROBE_BW_CRUISE,142,1778230353260
235,388688352,98.0,105576888.0,PROBE_BW_CRUISE,98,1778230353304
235,236602760,198.0,195748920.0,PROBE_BW_CRUISE,198,1778230353347
235,236602760,169.0,168933512.0,PROBE_BW_CRUISE,169,1778230353390
235,388688352,183.0,176917992.0,PROBE_BW_CRUISE,183,1778230353434
235,388688352,145.0,136778088.0,PROBE_BW_CRUISE,145,1778230353477
235,388688352,100.0,100928016.0,PROBE_BW_CRUISE,100,1778230353521
235,207181560,,,PROBE_BW_REFILL,235,1778230353564
235,236602760,169.0,176135016.0,PROBE_BW_CRUISE,169,1778230353608
235,388688352,177.0,169155152.0,PROBE_BW_CRUISE,177,1778230353651
235,388688352,144.0,142523408.0,PROBE_BW_CRUISE,144,1778230353694
235,388688352,99.0,104245680.0,PROBE_BW_CRUISE,99,1778230353738
235,236602760,,,PROBE_BW_CRUISE,201,1778230353781
235,236602760,172.0,168295528.0,PROBE_BW_CRUISE,172,1778230353825
235,388688352,186.0,172343008.0,PROBE_BW_CRUISE,186,1778230353868
190,207181560,,,PROBE_BW_DOWN,190,1778230353912
235,236602760,199.0,197284496.0,PROBE_BW_CRUISE,199,1778230353955
235,236602760,142.0,137387080.0,PROBE_BW_CRUISE,142,1778230354000
235,236602760,116.0,112272968.0,PROBE_BW_CRUISE,116,1778230354045
167,201240144,140.0,141725240.0,PROBE_BW_CRUISE,140,1778230354090
167,201240144,120.0,118289640.0,PROBE_BW_CRUISE,120,1778230354136
167,201240144,90.0,88226312.0,PROBE_BW_CRUISE,90,1778230354181
235,236602760,136.0,135125816.0,PROBE_BW_CRUISE,136,1778230354227
235,236602760,108.0,108382224.0,PROBE_BW_CRUISE,108,1778230354272
167,201240144,132.0,135491760.0,PROBE_BW_CRUISE,132,1778230354317
167,201240144,107.0,102076248.0,PROBE_BW_CRUISE,107,1778230354363
167,201240144,86.0,88166240.0,PROBE_BW_CRUISE,86,1778230354408
235,236602760,152.0,138599528.0,PROBE_BW_CRUISE,152,1778230354454
235,236602760,112.0,118564440.0,PROBE_BW_CRUISE,112,1778230354499
167,201240144,138.0,138743144.0,PROBE_BW_CRUISE,138,1778230354544
167,201240144,117.0,116718152.0,PROBE_BW_CRUISE,117,1778230354590
167,201240144,86.0,88507328.0,PROBE_BW_CRUISE,86,1778230354635
235,236602760,137.0,135943328.0,PROBE_BW_CRUISE,137,1778230354681
235,236602760,108.0,115970384.0,PROBE_BW_CRUISE,108,1778230354726
167,201240144,138.0,138211488.0,PROBE_BW_CRUISE,138,1778230354771
167,201240144,110.0,109481440.0,PROBE_BW_CRUISE,110,1778230354817
167,201240144,87.0,89165336.0,PROBE_BW_CRUISE,87,1778230354862
167,201240144,115.0,107323752.0,PROBE_BW_CRUISE,115,1778230354908
235,236602760,110.0,109435176.0,PROBE_BW_CRUISE,110,1778230354953
167,201240144,82.0,80645744.0,PROBE_BW_CRUISE,82,1778230355000
156,159745560,113.0,114194520.0,PROBE_BW_CRUISE,113,1778230355041
156,159745560,93.0,91682752.0,PROBE_BW_CRUISE,93,1778230355083
156,159745560,82.0,81739440.0,PROBE_BW_CRUISE,82,1778230355124
104,159745560,122.0,112320608.0,PROBE_BW_CRUISE,89,1778230355166
133,154703128,,,PROBE_BW_DOWN,133,1778230355208
156,159745560,109.0,106551816.0,PROBE_BW_CRUISE,109,1778230355249
156,159745560,88.0,88766944.0,PROBE_BW_CRUISE,88,1778230355291
156,159745560,75.0,73598912.0,PROBE_BW_CRUISE,75,1778230355333
167,201240144,80.0,80064384.0,PROBE_BW_CRUISE,80,1778230355374
156,159745560,113.0,109893640.0,PROBE_BW_CRUISE,113,1778230355416
156,159745560,90.0,89839920.0,PROBE_BW_CRUISE,90,1778230355457
156,159745560,80.0,76944192.0,PROBE_BW_CRUISE,80,1778230355499
104,159745560,87.0,84618656.0,PROBE_BW_CRUISE,87,1778230355541
167,201240144,80.0,76039688.0,PROBE_BW_CRUISE,80,1778230355582
156,159745560,111.0,106793472.0,PROBE_BW_CRUISE,111,1778230355624
156,159745560,80.0,76395968.0,PROBE_BW_CRUISE,80,1778230355666
104,159745560,84.0,80714792.0,PROBE_BW_CRUISE,84,1778230355707
133,156568752,,,PROBE_BW_DOWN,133,1778230355749
156,159745560,107.0,107106944.0,PROBE_BW_CRUISE,107,1778230355790
156,159745560,80.0,76433944.0,PROBE_BW_CRUISE,80,1778230355832
104,159745560,86.0,89132888.0,PROBE_BW_CRUISE,86,1778230355874
156,159745560,81.0,83895744.0,PROBE_BW_CRUISE,81,1778230355915
156,156568752,157.0,156568752.0,PROBE_BW_CRUISE,122,1778230355957
104,159745560,67.0,64373672.0,PROBE_BW_CRUISE,67,1778230356000
104,159745560,58.0,56533496.0,PROBE_BW_CRUISE,58,1778230356045
