inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
117,99597496,88.0,87465424.0,PROBE_BW_CRUISE,88,1778089705000
117,99597496,80.0,76046592.0,PROBE_BW_CRUISE,80,1778089705083
117,99597496,70.0,68457744.0,PROBE_BW_CRUISE,70,1778089705166
85,94994200,72.0,73695576.0,PROBE_BW_CRUISE,72,1778089705249
117,99597496,117.0,95411240.0,PROBE_BW_CRUISE,100,1778089705333
117,99597496,87.0,87449544.0,PROBE_BW_CRUISE,87,1778089705416
117,99597496,76.0,73745288.0,PROBE_BW_CRUISE,76,1778089705499
117,99597496,69.0,71718096.0,PROBE_BW_CRUISE,69,1778089705582
117,99597496,94.0,90613232.0,PROBE_BW_CRUISE,94,1778089705666
117,99597496,84.0,79691528.0,PROBE_BW_CRUISE,84,1778089705749
117,99597496,75.0,74243800.0,PROBE_BW_CRUISE,75,1778089705832
85,94994200,72.0,72993376.0,PROBE_BW_CRUISE,72,1778089705915
85,94994200,66.0,67920568.0,PROBE_BW_CRUISE,66,1778089706000
85,94994200,64.0,66132968.0,PROBE_BW_CRUISE,64,1778089706066
80,90982624,68.0,72748264.0,PROBE_BW_CRUISE,68,1778089706133
80,90982624,61.0,64296344.0,PROBE_BW_CRUISE,61,1778089706199
80,90982624,56.0,55421168.0,PROBE_BW_CRUISE,56,1778089706266
85,94994200,70.0,69365696.0,PROBE_BW_CRUISE,70,1778089706333
85,94994200,66.0,69487224.0,PROBE_BW_CRUISE,66,1778089706399
85,94994200,62.0,65903040.0,PROBE_BW_CRUISE,62,1778089706466
80,90982624,63.0,66244128.0,PROBE_BW_CRUISE,63,1778089706532
80,90982624,59.0,62869848.0,PROBE_BW_CRUISE,59,1778089706599
85,94994200,68.0,67445528.0,PROBE_BW_CRUISE,68,1778089706666
85,94994200,64.0,67558072.0,PROBE_BW_CRUISE,64,1778089706732
80,90982624,84.0,90982624.0,PROBE_BW_CRUISE,69,1778089706799
80,90982624,62.0,66371864.0,PROBE_BW_CRUISE,62,1778089706865
80,90982624,56.0,56399544.0,PROBE_BW_CRUISE,56,1778089706932
70,80278424,59.0,59755184.0,PROBE_BW_CRUISE,59,1778089707000
70,80278424,49.0,47795720.0,PROBE_BW_CRUISE,49,1778089707066
70,78255376,58.0,60621712.0,PROBE_BW_CRUISE,58,1778089707133
70,78255376,55.0,54459352.0,PROBE_BW_CRUISE,55,1778089707199
70,78255376,,,PROBE_BW_DOWN,70,1778089707266
70,80278424,59.0,61081560.0,PROBE_BW_CRUISE,59,1778089707333
70,80278424,55.0,53653584.0,PROBE_BW_CRUISE,55,1778089707399
70,80278424,,,PROBE_BW_REFILL,70,1778089707466
70,78255376,56.0,55616568.0,PROBE_BW_CRUISE,56,1778089707532
70,78255376,52.0,53913888.0,PROBE_BW_CRUISE,52,1778089707599
70,80278424,60.0,61224480.0,PROBE_BW_CRUISE,60,1778089707666
70,80278424,51.0,49749032.0,PROBE_BW_CRUISE,51,1778089707732
70,78255376,60.0,64248696.0,PROBE_BW_CRUISE,60,1778089707799
70,78255376,53.0,53759224.0,PROBE_BW_CRUISE,53,1778089707865
70,78255376,51.0,51408904.0,PROBE_BW_CRUISE,51,1778089707932
64,70782520,49.0,48610464.0,PROBE_BW_CRUISE,49,1778089708000
64,70782520,47.0,47450496.0,PROBE_BW_CRUISE,47,1778089708066
64,67379936,53.0,53123312.0,PROBE_BW_CRUISE,53,1778089708133
64,67379936,45.0,47510560.0,PROBE_BW_CRUISE,45,1778089708199
64,64274248,55.0,59466568.0,PROBE_BW_CRUISE,55,1778089708266
64,70782520,53.0,52704896.0,PROBE_BW_CRUISE,53,1778089708333
64,70782520,48.0,49311976.0,PROBE_BW_CRUISE,48,1778089708399
64,67379936,,,PROBE_BW_CRUISE,55,1778089708466
64,67379936,49.0,49972744.0,PROBE_BW_CRUISE,49,1778089708532
64,67379936,45.0,46243568.0,PROBE_BW_CRUISE,45,1778089708599
64,70782520,50.0,51324664.0,PROBE_BW_CRUISE,50,1778089708666
64,70782520,47.0,50041792.0,PROBE_BW_CRUISE,47,1778089708732
64,67379936,55.0,58840328.0,PROBE_BW_CRUISE,55,1778089708799
64,67379936,47.0,46829080.0,PROBE_BW_CRUISE,47,1778089708865
64,64274248,,,PROBE_BW_CRUISE,55,1778089708932
64,64274248,51.0,51326736.0,PROBE_BW_CRUISE,51,1778089709000
64,64867352,,,PROBE_BW_REFILL,64,1778089709071
103,92178504,28.0,29111872.0,PROBE_RTT,13,1778089709142
103,92178504,82.0,80192112.0,PROBE_BW_CRUISE,82,1778089709214
64,64274248,53.0,55191936.0,PROBE_BW_CRUISE,53,1778089709285
64,64274248,48.0,50190240.0,PROBE_BW_CRUISE,48,1778089709356
103,92178504,85.0,83749368.0,PROBE_RTT,37,1778089709428
103,92178504,,,PROBE_BW_CRUISE,88,1778089709499
103,92178504,77.0,79392560.0,PROBE_BW_CRUISE,77,1778089709570
64,64274248,51.0,54480760.0,PROBE_BW_CRUISE,51,1778089709642
64,64274248,48.0,50603824.0,PROBE_BW_CRUISE,48,1778089709713
103,92178504,59.0,58885896.0,PROBE_RTT,26,1778089709784
103,92178504,88.0,85075048.0,PROBE_BW_CRUISE,88,1778089709856
103,92178504,81.0,78355488.0,PROBE_BW_CRUISE,81,1778089709927
103,92178504,81.0,78691744.0,PROBE_BW_CRUISE,81,1778089710000
103,92178504,72.0,70157656.0,PROBE_BW_CRUISE,72,1778089710066
75,88123432,95.0,88123432.0,PROBE_BW_CRUISE,64,1778089710133
75,88123432,55.0,52501896.0,PROBE_BW_CRUISE,55,1778089710199
75,88123432,51.0,51172760.0,PROBE_BW_CRUISE,51,1778089710266
103,92178504,77.0,77180328.0,PROBE_BW_CRUISE,77,1778089710333
103,92178504,64.0,65909256.0,PROBE_BW_CRUISE,64,1778089710399
75,88123432,56.0,55682848.0,PROBE_BW_CRUISE,56,1778089710466
75,88123432,51.0,50007264.0,PROBE_BW_CRUISE,51,1778089710532
73,84506112,,,PROBE_BW_CRUISE,63,1778089710599
103,92178504,77.0,79342848.0,PROBE_BW_CRUISE,77,1778089710666
103,92178504,,,PROBE_BW_REFILL,81,1778089710732
75,88123432,56.0,53879368.0,PROBE_BW_CRUISE,56,1778089710799
75,88123432,51.0,51214192.0,PROBE_BW_CRUISE,51,1778089710865
75,72077824,64.0,67227344.0,PROBE_BW_CRUISE,64,1778089710932
75,72077824,63.0,63449144.0,PROBE_BW_CRUISE,63,1778089711000
75,72077824,55.0,55890680.0,PROBE_BW_CRUISE,55,1778089711076
75,72077824,51.0,50694272.0,PROBE_BW_CRUISE,51,1778089711153
69,67440008,56.0,57741800.0,PROBE_BW_CRUISE,56,1778089711230
69,67440008,51.0,54305384.0,PROBE_BW_CRUISE,51,1778089711307
75,72077824,59.0,57352384.0,PROBE_BW_CRUISE,59,1778089711384
75,72077824,53.0,51331568.0,PROBE_BW_CRUISE,53,1778089711461
69,67440008,58.0,56976080.0,PROBE_BW_CRUISE,58,1778089711537
69,67440008,51.0,54520808.0,PROBE_BW_CRUISE,51,1778089711614
51,67440008,,,PROBE_BW_CRUISE,44,1778089711691
75,72077824,56.0,56277336.0,PROBE_BW_CRUISE,56,1778089711768
75,72077824,51.0,50576208.0,PROBE_BW_CRUISE,51,1778089711845
69,67440008,57.0,59372672.0,PROBE_BW_CRUISE,57,1778089711922
