inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
88,19174072,,,PROBE_BW_CRUISE,75,1778052568000
88,19035984,,,PROBE_BW_CRUISE,75,1778052568333
88,19253480,,,PROBE_BW_CRUISE,75,1778052568666
88,19253480,88.0,19253480.0,PROBE_BW_CRUISE,75,1778052569000
88,19253480,74.0,16164360.0,PROBE_BW_CRUISE,74,1778052569099
88,19253480,73.0,16383928.0,PROBE_BW_CRUISE,73,1778052569199
88,19253480,72.0,15824656.0,PROBE_BW_CRUISE,72,1778052569299
88,19253480,71.0,15528448.0,PROBE_BW_CRUISE,71,1778052569399
88,19253480,74.0,16319712.0,PROBE_BW_CRUISE,74,1778052569499
88,19253480,73.0,16029720.0,PROBE_BW_CRUISE,73,1778052569599
88,19253480,71.0,15667232.0,PROBE_BW_CRUISE,71,1778052569699
88,19253480,69.0,15133504.0,PROBE_BW_CRUISE,69,1778052569799
88,19253480,69.0,15134192.0,PROBE_BW_CRUISE,69,1778052569899
88,19253480,69.0,14873200.0,PROBE_BW_CRUISE,69,1778052570000
88,19253480,67.0,14523824.0,PROBE_BW_CRUISE,67,1778052570090
88,19253480,64.0,13854768.0,PROBE_BW_CRUISE,64,1778052570181
88,19253480,62.0,13489520.0,PROBE_BW_CRUISE,62,1778052570272
88,19253480,63.0,13566160.0,PROBE_BW_CRUISE,63,1778052570363
88,19253480,67.0,14548680.0,PROBE_BW_CRUISE,67,1778052570454
88,19253480,65.0,13935552.0,PROBE_BW_CRUISE,65,1778052570544
88,19253480,64.0,13867200.0,PROBE_BW_CRUISE,64,1778052570635
88,19253480,60.0,13142216.0,PROBE_BW_CRUISE,60,1778052570726
88,19253480,69.0,15134192.0,PROBE_BW_CRUISE,69,1778052570817
88,19253480,62.0,13465352.0,PROBE_BW_CRUISE,62,1778052570908
88,19253480,62.0,13465352.0,PROBE_BW_CRUISE,62,1778052571000
88,19253480,61.0,13401136.0,PROBE_BW_CRUISE,61,1778052571099
88,19253480,,,PROBE_BW_REFILL,88,1778052571199
85,18879936,85.0,18739088.0,PROBE_BW_CRUISE,73,1778052571299
85,18879936,76.0,16846536.0,PROBE_BW_CRUISE,73,1778052571399
88,19253480,60.0,12926792.0,PROBE_BW_CRUISE,60,1778052571499
85,19253480,,,PROBE_BW_DOWN,85,1778052571599
85,18879936,85.0,18879936.0,PROBE_BW_CRUISE,73,1778052571699
88,19253480,,,PROBE_BW_REFILL,64,1778052571799
85,19253480,86.0,18879936.0,PROBE_BW_DOWN,85,1778052571899
85,18879936,71.0,15605088.0,PROBE_BW_CRUISE,71,1778052572000
85,18879936,71.0,15355144.0,PROBE_BW_CRUISE,71,1778052572090
85,18879936,71.0,15400024.0,PROBE_BW_CRUISE,71,1778052572181
85,18879936,70.0,15040288.0,PROBE_BW_CRUISE,70,1778052572272
85,18879936,69.0,14834536.0,PROBE_BW_CRUISE,69,1778052572363
85,18879936,73.0,16414304.0,PROBE_BW_CRUISE,73,1778052572454
85,18879936,73.0,15872296.0,PROBE_BW_CRUISE,73,1778052572544
85,18879936,70.0,15152144.0,PROBE_BW_CRUISE,70,1778052572635
85,18879936,69.0,14933272.0,PROBE_BW_CRUISE,69,1778052572726
85,18879936,70.0,15111408.0,PROBE_BW_CRUISE,70,1778052572817
85,18879936,73.0,16033176.0,PROBE_BW_CRUISE,73,1778052572908
