inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
356,78683464,,,PROBE_BW_CRUISE,263,1778094810000
356,78683464,283.0,63741208.0,PROBE_BW_CRUISE,283,1778094810066
356,78683464,293.0,64875640.0,PROBE_BW_CRUISE,293,1778094810133
356,78683464,274.0,60469808.0,PROBE_BW_CRUISE,274,1778094810199
356,78683464,268.0,60358648.0,PROBE_BW_CRUISE,268,1778094810266
356,78683464,392.0,78683464.0,PROBE_BW_CRUISE,304,1778094810333
356,78683464,273.0,61361192.0,PROBE_BW_CRUISE,273,1778094810399
356,78683464,265.0,59155864.0,PROBE_BW_CRUISE,265,1778094810466
356,78683464,286.0,63745352.0,PROBE_BW_CRUISE,286,1778094810532
356,78683464,297.0,66419504.0,PROBE_BW_CRUISE,297,1778094810599
356,78683464,268.0,60910320.0,PROBE_BW_CRUISE,268,1778094810666
268,61582832,,,DRAIN,856,1778094810732
356,78683464,278.0,63422216.0,PROBE_BW_CRUISE,278,1778094810799
356,78683464,282.0,62158672.0,PROBE_BW_CRUISE,282,1778094810865
356,78683464,297.0,66419504.0,PROBE_BW_CRUISE,295,1778094810932
356,78683464,261.0,58460568.0,PROBE_BW_CRUISE,261,1778094811000
356,78683464,253.0,56037056.0,PROBE_BW_CRUISE,253,1778094811076
356,78683464,243.0,53712280.0,PROBE_BW_CRUISE,243,1778094811153
356,78683464,231.0,51067120.0,PROBE_BW_CRUISE,231,1778094811230
356,78683464,231.0,51308096.0,PROBE_BW_CRUISE,231,1778094811307
356,78683464,258.0,57454568.0,PROBE_BW_CRUISE,258,1778094811384
356,78683464,266.0,59221456.0,PROBE_BW_CRUISE,266,1778094811461
356,78683464,247.0,54368216.0,PROBE_BW_CRUISE,247,1778094811537
356,78683464,238.0,52370712.0,PROBE_BW_CRUISE,238,1778094811614
356,78683464,234.0,51447568.0,PROBE_BW_CRUISE,234,1778094811691
356,78683464,265.0,59155864.0,PROBE_BW_CRUISE,265,1778094811768
356,78683464,257.0,56722680.0,PROBE_BW_CRUISE,257,1778094811845
356,78683464,243.0,54027816.0,PROBE_BW_CRUISE,243,1778094811922
356,78683464,,,PROBE_BW_UP,356,1778094812000
356,79263448,299.0,66310416.0,PROBE_BW_CRUISE,299,1778094812052
356,79263448,295.0,65726976.0,PROBE_BW_CRUISE,295,1778094812105
356,79263448,286.0,63928328.0,PROBE_BW_CRUISE,286,1778094812157
356,78683464,231.0,51308096.0,PROBE_BW_CRUISE,231,1778094812210
291,78683464,,,PROBE_BW_DOWN,291,1778094812262
356,79263448,289.0,64888064.0,PROBE_BW_CRUISE,289,1778094812315
356,79263448,285.0,63503000.0,PROBE_BW_CRUISE,285,1778094812368
356,78683464,223.0,49540512.0,PROBE_BW_CRUISE,223,1778094812420
356,79263448,346.0,78059976.0,PROBE_BW_CRUISE,275,1778094812473
356,79263448,299.0,67701000.0,PROBE_BW_CRUISE,299,1778094812525
356,79263448,281.0,62255344.0,PROBE_BW_CRUISE,281,1778094812578
291,78683464,,,PROBE_BW_CRUISE,248,1778094812630
291,78683464,346.0,78059976.0,PROBE_BW_CRUISE,248,1778094812683
356,79263448,346.0,78059976.0,PROBE_BW_CRUISE,304,1778094812736
356,79263448,292.0,65329960.0,PROBE_BW_CRUISE,292,1778094812788
356,79263448,290.0,64180344.0,PROBE_BW_CRUISE,290,1778094812841
356,79263448,280.0,62192512.0,PROBE_BW_CRUISE,280,1778094812893
356,79263448,346.0,78059976.0,PROBE_BW_CRUISE,269,1778094812946
356,79263448,275.0,61259008.0,PROBE_BW_CRUISE,275,1778094813000
356,79263448,265.0,59148960.0,PROBE_BW_CRUISE,265,1778094813066
356,79263448,262.0,58517192.0,PROBE_BW_CRUISE,262,1778094813133
356,79263448,250.0,55466048.0,PROBE_BW_CRUISE,250,1778094813199
356,79263448,244.0,54341976.0,PROBE_BW_CRUISE,244,1778094813266
356,79263448,273.0,60836448.0,PROBE_BW_CRUISE,273,1778094813333
356,79263448,258.0,57634784.0,PROBE_BW_CRUISE,258,1778094813399
356,79263448,241.0,53179928.0,PROBE_BW_CRUISE,241,1778094813466
356,79263448,265.0,59480384.0,PROBE_BW_CRUISE,265,1778094813532
356,79263448,247.0,54449000.0,PROBE_BW_CRUISE,247,1778094813599
356,79263448,237.0,52418352.0,PROBE_BW_CRUISE,237,1778094813666
356,79263448,273.0,60737016.0,PROBE_BW_CRUISE,273,1778094813732
356,79263448,262.0,58783016.0,PROBE_BW_CRUISE,262,1778094813799
356,79263448,257.0,56924296.0,PROBE_BW_CRUISE,257,1778094813865
356,79263448,236.0,52520544.0,PROBE_BW_CRUISE,236,1778094813932
356,79263448,230.0,51141000.0,PROBE_BW_CRUISE,230,1778094814000
356,79263448,227.0,50595536.0,PROBE_BW_CRUISE,227,1778094814076
356,79263448,221.0,48885960.0,PROBE_BW_CRUISE,221,1778094814153
356,79263448,212.0,47305496.0,PROBE_BW_CRUISE,212,1778094814230
356,79263448,205.0,45573824.0,PROBE_BW_CRUISE,205,1778094814307
356,79263448,233.0,51272880.0,PROBE_BW_CRUISE,233,1778094814384
356,79263448,222.0,49626136.0,PROBE_BW_CRUISE,222,1778094814461
356,79263448,216.0,48131976.0,PROBE_BW_CRUISE,216,1778094814537
356,79263448,211.0,47598248.0,PROBE_BW_CRUISE,211,1778094814614
356,79263448,205.0,45139520.0,PROBE_BW_CRUISE,205,1778094814691
356,79263448,226.0,49908528.0,PROBE_BW_CRUISE,226,1778094814768
356,79263448,222.0,49328544.0,PROBE_BW_CRUISE,222,1778094814845
356,79263448,207.0,46043336.0,PROBE_BW_CRUISE,207,1778094814922
356,79263448,203.0,44745272.0,PROBE_BW_CRUISE,203,1778094815000
356,79263448,267.0,58673920.0,PROBE_RTT,127,1778094815055
356,79263448,,,PROBE_BW_CRUISE,304,1778094815111
356,79263448,287.0,62890560.0,PROBE_BW_CRUISE,287,1778094815166
356,79263448,277.0,61457168.0,PROBE_BW_CRUISE,277,1778094815222
356,79263448,197.0,44197736.0,PROBE_BW_CRUISE,197,1778094815277
356,79263448,,,PROBE_BW_REFILL,253,1778094815333
356,79263448,187.0,41254992.0,PROBE_RTT,90,1778094815388
356,79263448,299.0,64689904.0,PROBE_BW_CRUISE,299,1778094815444
356,79263448,283.0,63276528.0,PROBE_BW_CRUISE,283,1778094815499
356,79263448,274.0,60449784.0,PROBE_BW_CRUISE,274,1778094815555
356,79263448,196.0,43164112.0,PROBE_BW_CRUISE,196,1778094815610
356,79263448,295.0,63346264.0,PROBE_BW_CRUISE,295,1778094815666
356,79263448,207.0,55731872.0,PROBE_RTT,121,1778094815721
356,79263448,284.0,63211624.0,PROBE_BW_CRUISE,284,1778094815777
356,79263448,,,PROBE_BW_REFILL,245,1778094815832
356,79263448,,,PROBE_BW_REFILL,233,1778094815888
356,79263448,,,PROBE_BW_REFILL,262,1778094815943
356,79263448,264.0,58916272.0,PROBE_BW_CRUISE,264,1778094816000
356,79263448,256.0,57214984.0,PROBE_BW_CRUISE,256,1778094816058
356,79263448,250.0,55704944.0,PROBE_BW_CRUISE,250,1778094816117
356,79263448,242.0,54072696.0,PROBE_BW_CRUISE,242,1778094816176
356,79263448,235.0,51958504.0,PROBE_BW_CRUISE,235,1778094816235
356,79263448,264.0,58981872.0,PROBE_BW_CRUISE,264,1778094816293
356,79263448,240.0,53933224.0,PROBE_BW_CRUISE,240,1778094816352
356,79263448,262.0,58393600.0,PROBE_BW_CRUISE,262,1778094816411
356,79263448,257.0,56940176.0,PROBE_BW_CRUISE,257,1778094816470
356,79263448,248.0,55132552.0,PROBE_BW_CRUISE,248,1778094816528
356,79263448,239.0,53207552.0,PROBE_BW_CRUISE,239,1778094816587
356,79263448,232.0,51725824.0,PROBE_BW_CRUISE,232,1778094816646
356,79263448,249.0,55073176.0,PROBE_BW_CRUISE,249,1778094816705
356,79263448,270.0,59826992.0,PROBE_BW_CRUISE,270,1778094816763
356,79263448,261.0,57979320.0,PROBE_BW_CRUISE,261,1778094816822
356,79263448,251.0,56026696.0,PROBE_BW_CRUISE,251,1778094816881
356,79263448,236.0,52666920.0,PROBE_BW_CRUISE,236,1778094816940
356,79263448,227.0,50489208.0,PROBE_BW_CRUISE,227,1778094817000
356,79263448,221.0,49217384.0,PROBE_BW_CRUISE,221,1778094817055
356,79263448,210.0,46519752.0,PROBE_BW_CRUISE,210,1778094817111
356,79263448,207.0,45744368.0,PROBE_BW_CRUISE,207,1778094817166
242,79263448,,,PROBE_BW_DOWN,242,1778094817222
356,79263448,223.0,50153648.0,PROBE_BW_CRUISE,223,1778094817277
356,79263448,214.0,47462232.0,PROBE_BW_CRUISE,214,1778094817333
356,79263448,212.0,46534944.0,PROBE_BW_CRUISE,212,1778094817388
242,79263448,,,PROBE_BW_CRUISE,207,1778094817444
356,79263448,219.0,48519328.0,PROBE_BW_CRUISE,219,1778094817499
356,79263448,215.0,47529896.0,PROBE_BW_CRUISE,215,1778094817555
356,79263448,208.0,46215952.0,PROBE_BW_CRUISE,208,1778094817610
356,79263448,200.0,44284736.0,PROBE_BW_CRUISE,200,1778094817666
242,75202848,342.0,75202848.0,PROBE_BW_CRUISE,207,1778094817721
356,79263448,201.0,44859888.0,PROBE_BW_CRUISE,201,1778094817777
356,79263448,230.0,51185192.0,PROBE_BW_CRUISE,230,1778094817832
356,79263448,207.0,46405824.0,PROBE_BW_CRUISE,207,1778094817888
356,79263448,,,PROBE_BW_REFILL,331,1778094817943
242,75202848,202.0,45332848.0,PROBE_BW_CRUISE,202,1778094818000
242,75202848,193.0,42205760.0,PROBE_BW_CRUISE,193,1778094818066
242,75202848,188.0,40411944.0,PROBE_BW_CRUISE,188,1778094818133
242,75202848,183.0,40106760.0,PROBE_BW_CRUISE,183,1778094818199
242,75202848,180.0,39573032.0,PROBE_BW_CRUISE,180,1778094818266
242,75202848,203.0,43225568.0,PROBE_BW_CRUISE,203,1778094818333
242,75202848,197.0,42475728.0,PROBE_BW_CRUISE,197,1778094818399
242,75202848,189.0,41169376.0,PROBE_BW_CRUISE,189,1778094818466
242,75202848,183.0,40398824.0,PROBE_BW_CRUISE,183,1778094818532
242,75202848,178.0,38747936.0,PROBE_BW_CRUISE,178,1778094818599
242,75202848,182.0,39518488.0,PROBE_BW_CRUISE,182,1778094818666
242,75202848,176.0,38640912.0,PROBE_BW_CRUISE,176,1778094818732
242,75202848,196.0,42516464.0,PROBE_BW_CRUISE,196,1778094818799
242,75202848,190.0,41288136.0,PROBE_BW_CRUISE,190,1778094818865
242,75202848,185.0,40117808.0,PROBE_BW_CRUISE,185,1778094818932
242,75202848,172.0,37976688.0,PROBE_BW_CRUISE,172,1778094819000
242,75202848,168.0,37313152.0,PROBE_BW_CRUISE,168,1778094819076
242,75202848,164.0,35357776.0,PROBE_BW_CRUISE,164,1778094819153
242,75202848,159.0,34488480.0,PROBE_BW_CRUISE,159,1778094819230
242,75202848,158.0,34225416.0,PROBE_BW_CRUISE,158,1778094819307
242,75202848,177.0,38500744.0,PROBE_BW_CRUISE,177,1778094819384
242,75202848,161.0,35067088.0,PROBE_BW_CRUISE,161,1778094819461
242,75202848,176.0,38640912.0,PROBE_BW_CRUISE,176,1778094819537
242,75202848,171.0,37979448.0,PROBE_BW_CRUISE,171,1778094819614
242,75202848,167.0,36729024.0,PROBE_BW_CRUISE,167,1778094819691
242,75202848,164.0,35539360.0,PROBE_BW_CRUISE,164,1778094819768
242,75202848,157.0,34619672.0,PROBE_BW_CRUISE,157,1778094819845
242,75202848,171.0,37066664.0,PROBE_BW_CRUISE,171,1778094819922
242,75202848,155.0,33295368.0,PROBE_BW_CRUISE,155,1778094820000
242,75202848,149.0,32495816.0,PROBE_BW_CRUISE,149,1778094820076
242,75202848,103.0,22768608.0,PROBE_RTT,50,1778094820153
242,75202848,149.0,52876816.0,PROBE_BW_CRUISE,149,1778094820230
242,75202848,146.0,31841952.0,PROBE_BW_CRUISE,146,1778094820307
242,75202848,152.0,33359584.0,PROBE_BW_CRUISE,152,1778094820384
242,75202848,155.0,34079728.0,PROBE_BW_CRUISE,155,1778094820461
242,75202848,152.0,33084776.0,PROBE_BW_CRUISE,152,1778094820537
242,75202848,147.0,32382576.0,PROBE_RTT,70,1778094820614
242,75202848,,,PROBE_BW_CRUISE,189,1778094820691
242,75202848,72.0,16009008.0,PROBE_RTT,35,1778094820768
242,75202848,186.0,41118280.0,PROBE_BW_CRUISE,186,1778094820845
242,75202848,,,PROBE_BW_CRUISE,187,1778094820922
242,75202848,143.0,31270936.0,PROBE_BW_CRUISE,143,1778094821000
242,75202848,135.0,29381840.0,PROBE_BW_CRUISE,135,1778094821071
242,75202848,135.0,29406696.0,PROBE_BW_CRUISE,135,1778094821142
242,75202848,133.0,28625784.0,PROBE_BW_CRUISE,133,1778094821214
242,75202848,128.0,27592168.0,PROBE_BW_CRUISE,128,1778094821285
242,75202848,139.0,30342272.0,PROBE_BW_CRUISE,139,1778094821356
242,75202848,137.0,29753304.0,PROBE_BW_CRUISE,137,1778094821428
242,75202848,127.0,27753736.0,PROBE_BW_CRUISE,127,1778094821499
242,75202848,142.0,31025136.0,PROBE_BW_CRUISE,142,1778094821570
242,75202848,141.0,30523168.0,PROBE_BW_CRUISE,141,1778094821642
242,75202848,131.0,28598168.0,PROBE_BW_CRUISE,131,1778094821713
242,75202848,130.0,28470432.0,PROBE_BW_CRUISE,130,1778094821784
242,75202848,146.0,32312840.0,PROBE_BW_CRUISE,146,1778094821856
242,75202848,129.0,27916680.0,PROBE_BW_CRUISE,129,1778094821927
242,75202848,123.0,26756712.0,PROBE_BW_CRUISE,123,1778094822000
242,75202848,118.0,25844608.0,PROBE_BW_CRUISE,118,1778094822052
242,75202848,118.0,25683736.0,PROBE_BW_CRUISE,118,1778094822105
242,75202848,,,PROBE_BW_REFILL,124,1778094822157
170,53368424,169.0,37391176.0,PROBE_BW_CRUISE,145,1778094822210
242,75202848,125.0,27088824.0,PROBE_BW_CRUISE,125,1778094822262
242,75202848,,,PROBE_BW_REFILL,171,1778094822315
242,75202848,127.0,27704712.0,PROBE_BW_CRUISE,127,1778094822368
242,75202848,120.0,26145656.0,PROBE_BW_CRUISE,120,1778094822420
242,75202848,120.0,26109056.0,PROBE_BW_CRUISE,120,1778094822473
242,75202848,116.0,25243912.0,PROBE_BW_CRUISE,116,1778094822525
170,53368424,237.0,52407304.0,PROBE_BW_DOWN,170,1778094822578
242,75202848,127.0,27753736.0,PROBE_BW_CRUISE,127,1778094822630
242,75202848,,,PROBE_BW_UP,242,1778094822683
170,53368424,,,PROBE_BW_DOWN,170,1778094822736
242,75202848,123.0,26742904.0,PROBE_BW_CRUISE,123,1778094822788
242,75202848,117.0,25636096.0,PROBE_BW_CRUISE,117,1778094822841
242,75202848,116.0,25375792.0,PROBE_BW_CRUISE,116,1778094822893
242,75202848,,,PROBE_BW_REFILL,222,1778094822946
170,53368424,142.0,29837544.0,PROBE_BW_CRUISE,142,1778094823000
170,53368424,138.0,29874832.0,PROBE_BW_CRUISE,138,1778094823076
