inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
340,79411208,,,DRAIN,903,1778267444000
340,126787136,291.0,63949728.0,PROBE_BW_CRUISE,290,1778267444071
340,80267376,,,DRAIN,940,1778267444142
340,79735720,,,DRAIN,912,1778267444214
340,76683888,,,DRAIN,813,1778267444285
340,126787136,,,PROBE_BW_CRUISE,290,1778267444356
340,126787136,285.0,63926944.0,PROBE_BW_CRUISE,285,1778267444428
340,78854696,,,DRAIN,887,1778267444499
340,126787136,414.0,89146696.0,PROBE_BW_CRUISE,290,1778267444570
340,80267376,,,DRAIN,930,1778267444642
340,76683888,,,DRAIN,805,1778267444713
340,105173656,,,PROBE_BW_CRUISE,290,1778267444784
340,78285752,,,DRAIN,867,1778267444856
340,107228464,,,PROBE_BW_CRUISE,290,1778267444927
340,126787136,280.0,61696064.0,PROBE_BW_CRUISE,280,1778267445000
340,126787136,266.0,58664944.0,PROBE_BW_CRUISE,266,1778267445071
340,126787136,260.0,56300808.0,PROBE_BW_CRUISE,260,1778267445142
340,126787136,254.0,54697560.0,PROBE_BW_CRUISE,254,1778267445214
340,126787136,244.0,53145408.0,PROBE_BW_CRUISE,244,1778267445285
340,126787136,274.0,60072104.0,PROBE_BW_CRUISE,274,1778267445356
340,126787136,264.0,57855728.0,PROBE_BW_CRUISE,264,1778267445428
340,126787136,260.0,56512784.0,PROBE_BW_CRUISE,260,1778267445499
340,126787136,248.0,53996056.0,PROBE_BW_CRUISE,248,1778267445570
340,126787136,242.0,52017888.0,PROBE_BW_CRUISE,242,1778267445642
340,126787136,283.0,62743496.0,PROBE_BW_CRUISE,283,1778267445713
340,126787136,273.0,59837352.0,PROBE_BW_CRUISE,273,1778267445784
340,126787136,264.0,57832256.0,PROBE_BW_CRUISE,264,1778267445856
340,126787136,248.0,53440928.0,PROBE_BW_CRUISE,248,1778267445927
340,126787136,237.0,51500040.0,PROBE_BW_CRUISE,237,1778267446000
340,126787136,224.0,49303688.0,PROBE_BW_CRUISE,224,1778267446076
340,126787136,218.0,47509872.0,PROBE_BW_CRUISE,218,1778267446153
340,126787136,211.0,45993624.0,PROBE_BW_CRUISE,211,1778267446230
340,126787136,205.0,44112120.0,PROBE_BW_CRUISE,205,1778267446307
340,126787136,227.0,48626344.0,PROBE_BW_CRUISE,227,1778267446384
340,126787136,203.0,43971264.0,PROBE_BW_CRUISE,203,1778267446461
340,126787136,231.0,50013480.0,PROBE_BW_CRUISE,231,1778267446537
340,126787136,219.0,47387664.0,PROBE_BW_CRUISE,219,1778267446614
340,126787136,209.0,45149880.0,PROBE_BW_CRUISE,209,1778267446691
340,126787136,198.0,42841672.0,PROBE_BW_CRUISE,198,1778267446768
340,126787136,219.0,47340016.0,PROBE_BW_CRUISE,219,1778267446845
340,126787136,238.0,51845960.0,PROBE_BW_CRUISE,238,1778267446922
340,126787136,203.0,43828336.0,PROBE_BW_CRUISE,203,1778267447000
340,126787136,,,PROBE_BW_CRUISE,290,1778267447055
340,74247944,285.0,62713112.0,PROBE_BW_CRUISE,285,1778267447111
340,74247944,275.0,59697872.0,PROBE_BW_CRUISE,275,1778267447166
340,74247944,261.0,56478952.0,PROBE_BW_CRUISE,261,1778267447222
340,126787136,195.0,42232688.0,PROBE_BW_CRUISE,195,1778267447277
340,74247944,335.0,89146696.0,PROBE_BW_CRUISE,290,1778267447333
340,74247944,268.0,58551024.0,PROBE_BW_CRUISE,268,1778267447388
340,126787136,192.0,42012432.0,PROBE_BW_CRUISE,192,1778267447444
340,74247944,288.0,63576880.0,PROBE_BW_CRUISE,288,1778267447499
340,74247944,282.0,61419192.0,PROBE_BW_CRUISE,282,1778267447555
340,74247944,265.0,57721776.0,PROBE_BW_CRUISE,265,1778267447610
293,126787136,,,PROBE_BW_CRUISE,250,1778267447666
340,74247944,286.0,61586976.0,PROBE_BW_CRUISE,286,1778267447721
306,126787136,,,PROBE_BW_CRUISE,261,1778267447777
296,126787136,,,PROBE_BW_CRUISE,253,1778267447832
340,74247944,256.0,55343144.0,PROBE_BW_CRUISE,256,1778267447888
288,126787136,,,PROBE_BW_CRUISE,246,1778267447943
340,74247944,251.0,54138984.0,PROBE_BW_CRUISE,251,1778267448000
340,74247944,238.0,51374376.0,PROBE_BW_CRUISE,238,1778267448076
