inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
223,423469600,202.0,209356504.0,PROBE_BW_CRUISE,190,1778227811000
223,423469600,156.0,157114904.0,PROBE_BW_CRUISE,156,1778227811083
223,423469600,140.0,129649784.0,PROBE_BW_CRUISE,140,1778227811166
223,423469600,184.0,197436400.0,PROBE_BW_CRUISE,184,1778227811249
223,423469600,155.0,152210568.0,PROBE_BW_CRUISE,155,1778227811333
223,423469600,134.0,123120792.0,PROBE_BW_CRUISE,134,1778227811416
223,423469600,173.0,173937280.0,PROBE_BW_CRUISE,173,1778227811499
223,423469600,147.0,142014544.0,PROBE_BW_CRUISE,147,1778227811582
223,423469600,172.0,171444720.0,PROBE_BW_CRUISE,172,1778227811666
223,423469600,181.0,188296776.0,PROBE_BW_CRUISE,181,1778227811749
223,423469600,135.0,132701616.0,PROBE_BW_CRUISE,135,1778227811832
223,423469600,157.0,153311848.0,PROBE_BW_CRUISE,157,1778227811915
223,423469600,104.0,104198040.0,PROBE_BW_CRUISE,104,1778227812000
215,221621840,151.0,145020808.0,PROBE_BW_CRUISE,151,1778227812045
215,221621840,130.0,133747664.0,PROBE_BW_CRUISE,130,1778227812090
215,221621840,101.0,93479328.0,PROBE_BW_CRUISE,101,1778227812136
129,221621840,129.0,155827200.0,PROBE_BW_DOWN,129,1778227812181
223,423469600,100.0,105192296.0,PROBE_BW_CRUISE,100,1778227812227
215,221621840,152.0,142288656.0,PROBE_BW_CRUISE,152,1778227812272
215,221621840,128.0,124844864.0,PROBE_BW_CRUISE,128,1778227812317
215,221621840,100.0,95023200.0,PROBE_BW_CRUISE,100,1778227812363
155,181114616,128.0,126749160.0,PROBE_BW_CRUISE,128,1778227812408
223,423469600,113.0,118568584.0,PROBE_BW_CRUISE,113,1778227812454
215,221621840,160.0,163978080.0,PROBE_BW_CRUISE,160,1778227812499
215,221621840,140.0,132952944.0,PROBE_BW_CRUISE,140,1778227812544
215,221621840,106.0,103772024.0,PROBE_BW_CRUISE,106,1778227812590
215,221621840,90.0,88648184.0,PROBE_BW_CRUISE,90,1778227812635
223,423469600,99.0,97637976.0,PROBE_BW_CRUISE,99,1778227812681
215,221621840,150.0,146592984.0,PROBE_BW_CRUISE,150,1778227812726
215,221621840,113.0,112320608.0,PROBE_BW_CRUISE,113,1778227812771
215,221621840,93.0,89899296.0,PROBE_BW_CRUISE,93,1778227812817
155,181114616,130.0,129399832.0,PROBE_BW_CRUISE,130,1778227812862
215,221621840,94.0,90897008.0,PROBE_BW_CRUISE,94,1778227812908
155,181114616,164.0,159444520.0,PROBE_BW_CRUISE,132,1778227812953
155,181114616,100.0,95997440.0,PROBE_BW_CRUISE,100,1778227813000
155,181114616,87.0,84147760.0,PROBE_BW_CRUISE,87,1778227813052
155,181114616,80.0,74659456.0,PROBE_BW_CRUISE,80,1778227813105
116,148259752,92.0,90281120.0,PROBE_BW_CRUISE,92,1778227813157
116,148259752,81.0,77698176.0,PROBE_BW_CRUISE,81,1778227813210
155,181114616,100.0,97253384.0,PROBE_BW_CRUISE,100,1778227813262
155,181114616,87.0,85001168.0,PROBE_BW_CRUISE,87,1778227813315
155,181114616,77.0,76715648.0,PROBE_BW_CRUISE,77,1778227813368
116,148259752,88.0,88770392.0,PROBE_BW_CRUISE,88,1778227813420
116,148259752,81.0,76605176.0,PROBE_BW_CRUISE,81,1778227813473
155,181114616,111.0,108710192.0,PROBE_BW_CRUISE,111,1778227813525
155,181114616,89.0,88519760.0,PROBE_BW_CRUISE,89,1778227813578
155,181114616,80.0,75392728.0,PROBE_BW_CRUISE,80,1778227813630
116,148259752,130.0,141854352.0,PROBE_BW_CRUISE,99,1778227813683
116,148259752,85.0,82680536.0,PROBE_BW_CRUISE,85,1778227813736
155,181114616,79.0,72520416.0,PROBE_BW_CRUISE,79,1778227813788
155,181114616,97.0,92983584.0,PROBE_BW_CRUISE,97,1778227813841
155,181114616,85.0,83223232.0,PROBE_BW_CRUISE,85,1778227813893
116,148259752,78.0,76583768.0,PROBE_BW_CRUISE,78,1778227813946
116,148259752,73.0,67530456.0,PROBE_BW_CRUISE,73,1778227814000
111,109948880,93.0,90010456.0,PROBE_BW_CRUISE,93,1778227814045
111,109948880,83.0,82407112.0,PROBE_BW_CRUISE,83,1778227814090
111,109948880,74.0,71512344.0,PROBE_BW_CRUISE,74,1778227814136
68,109214920,69.0,67134824.0,PROBE_BW_CRUISE,58,1778227814181
116,148259752,64.0,64745136.0,PROBE_BW_CRUISE,64,1778227814227
111,109948880,88.0,88504568.0,PROBE_BW_CRUISE,88,1778227814272
111,109948880,83.0,81211232.0,PROBE_BW_CRUISE,83,1778227814317
111,109948880,70.0,67386152.0,PROBE_BW_CRUISE,70,1778227814363
116,148259752,75.0,72380248.0,PROBE_BW_CRUISE,75,1778227814408
116,148259752,,,PROBE_BW_REFILL,101,1778227814454
111,109948880,83.0,82505848.0,PROBE_BW_CRUISE,83,1778227814499
111,109948880,78.0,76882736.0,PROBE_BW_CRUISE,78,1778227814544
111,109948880,62.0,63532000.0,PROBE_BW_CRUISE,62,1778227814590
111,109948880,89.0,88351280.0,PROBE_BW_CRUISE,89,1778227814635
111,109948880,81.0,81445304.0,PROBE_BW_CRUISE,81,1778227814681
68,109214920,58.0,59389240.0,PROBE_BW_CRUISE,58,1778227814726
116,148259752,,,PROBE_BW_REFILL,95,1778227814771
111,109948880,86.0,85176544.0,PROBE_BW_CRUISE,86,1778227814817
111,109948880,82.0,78496344.0,PROBE_BW_CRUISE,82,1778227814862
111,109948880,66.0,66393272.0,PROBE_BW_CRUISE,66,1778227814908
111,109948880,92.0,88864984.0,PROBE_BW_CRUISE,92,1778227814953
68,109214920,53.0,47569248.0,PROBE_BW_CRUISE,53,1778227815000
68,109214920,50.0,46688224.0,PROBE_BW_CRUISE,50,1778227815047
63,67822520,53.0,49195288.0,PROBE_BW_CRUISE,53,1778227815095
63,67822520,46.0,43242832.0,PROBE_BW_CRUISE,46,1778227815142
55,58139504,42.0,40398824.0,PROBE_BW_CRUISE,42,1778227815190
68,109214920,50.0,44197048.0,PROBE_BW_CRUISE,50,1778227815237
63,67822520,56.0,52008912.0,PROBE_BW_CRUISE,54,1778227815285
63,67822520,51.0,48338424.0,PROBE_BW_CRUISE,51,1778227815333
63,67822520,47.0,42274112.0,PROBE_BW_CRUISE,47,1778227815380
68,109214920,52.0,45073928.0,PROBE_BW_CRUISE,52,1778227815428
68,109214920,,,PROBE_BW_REFILL,53,1778227815475
63,67822520,53.0,49595752.0,PROBE_BW_CRUISE,53,1778227815523
63,67822520,49.0,44347568.0,PROBE_BW_CRUISE,49,1778227815570
68,109214920,56.0,53763368.0,PROBE_BW_CRUISE,56,1778227815618
63,67822520,,,PROBE_BW_REFILL,63,1778227815666
68,109214920,,,PROBE_BW_DOWN,68,1778227815713
63,67822520,52.0,47841296.0,PROBE_BW_CRUISE,52,1778227815761
63,67822520,46.0,42706344.0,PROBE_BW_CRUISE,46,1778227815808
55,58139504,41.0,39787072.0,PROBE_BW_CRUISE,41,1778227815856
68,109214920,,,PROBE_BW_REFILL,68,1778227815903
68,68047608,,,PROBE_BW_REFILL,68,1778227815951
55,58139504,38.0,36247776.0,PROBE_BW_CRUISE,38,1778227816000
55,48086408,44.0,41029904.0,PROBE_BW_CRUISE,44,1778227816043
55,48086408,39.0,36849856.0,PROBE_BW_CRUISE,39,1778227816086
52,47190880,44.0,42436368.0,PROBE_BW_CRUISE,44,1778227816130
52,47190880,40.0,37946304.0,PROBE_BW_CRUISE,40,1778227816173
55,58139504,40.0,35617384.0,PROBE_BW_CRUISE,40,1778227816217
55,48086408,,,PROBE_BW_CRUISE,47,1778227816260
55,48086408,42.0,40511368.0,PROBE_BW_CRUISE,42,1778227816304
52,47190880,,,PROBE_BW_CRUISE,45,1778227816347
52,47190880,41.0,39284416.0,PROBE_BW_CRUISE,41,1778227816390
55,58139504,37.0,35212776.0,PROBE_BW_CRUISE,37,1778227816434
55,48086408,43.0,41580888.0,PROBE_BW_CRUISE,43,1778227816477
55,48086408,41.0,39985240.0,PROBE_BW_CRUISE,41,1778227816521
52,47190880,41.0,40514128.0,PROBE_BW_CRUISE,41,1778227816564
52,47190880,38.0,37416032.0,PROBE_BW_CRUISE,38,1778227816608
55,48086408,54.0,48086408.0,PROBE_BW_CRUISE,47,1778227816651
55,48086408,42.0,41105856.0,PROBE_BW_CRUISE,42,1778227816694
52,47190880,44.0,41859144.0,PROBE_BW_CRUISE,44,1778227816738
55,48086408,43.0,40451296.0,PROBE_BW_CRUISE,43,1778227816781
