inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
18,19865224,16.0,14938104.0,PROBE_BW_CRUISE,16,1778032021000
17,16325240,15.0,14162024.0,PROBE_BW_CRUISE,15,1778032021111
15,15532592,13.0,13807128.0,PROBE_BW_CRUISE,13,1778032021222
17,14311856,,,PROBE_BW_UP,17,1778032021333
17,16325240,14.0,13382496.0,PROBE_BW_CRUISE,14,1778032021444
15,14311856,13.0,12146568.0,PROBE_BW_CRUISE,13,1778032021555
17,16325240,,,PROBE_BW_REFILL,17,1778032021666
15,13807128,,,PROBE_BW_UP,15,1778032021777
17,14579752,,,PROBE_BW_CRUISE,15,1778032021888
17,14260760,,,PROBE_BW_CRUISE,15,1778032022000
17,17220072,17.0,17220072.0,PROBE_BW_CRUISE,15,1778032022083
16,16595208,16.0,14269736.0,PROBE_BW_CRUISE,14,1778032022166
16,15395880,,,PROBE_BW_CRUISE,14,1778032022249
11,12374424,12.0,10394872.0,PROBE_BW_CRUISE,10,1778032022333
17,14579752,,,PROBE_BW_REFILL,16,1778032022416
17,14910488,,,PROBE_BW_UP,17,1778032022499
13,14030144,15.0,13878936.0,PROBE_BW_CRUISE,12,1778032022582
17,14260760,15.0,14249024.0,PROBE_BW_CRUISE,15,1778032022666
17,17220072,14.0,13228520.0,PROBE_BW_CRUISE,14,1778032022749
16,15395880,,,PROBE_BW_REFILL,16,1778032022832
11,12374424,,,PROBE_BW_REFILL,11,1778032022915
11,10486704,,,PROBE_BW_REFILL,11,1778032023000
11,9791416,10.0,9488304.0,PROBE_BW_CRUISE,10,1778032023071
11,9388872,,,PROBE_BW_CRUISE,10,1778032023142
10,9500040,,,PROBE_BW_REFILL,10,1778032023214
8,6680200,,,PROBE_BW_REFILL,8,1778032023285
11,10501896,10.0,8624536.0,PROBE_BW_CRUISE,10,1778032023356
11,10294760,,,PROBE_BW_UP,11,1778032023428
9,9830080,9.0,9313616.0,PROBE_BW_CRUISE,8,1778032023499
10,9500040,10.0,8615560.0,PROBE_BW_CRUISE,9,1778032023570
8,7889192,,,PROBE_BW_CRUISE,7,1778032023642
11,10294760,10.0,9812816.0,PROBE_BW_CRUISE,10,1778032023713
11,10182216,,,PROBE_BW_CRUISE,10,1778032023784
8,9357112,8.0,7579176.0,PROBE_BW_CRUISE,7,1778032023856
7,7106216,,,PROBE_BW_CRUISE,6,1778032023927
10,7459040,8.0,7314728.0,PROBE_BW_CRUISE,8,1778032024000
12,9906720,,,PROBE_BW_CRUISE,11,1778032024066
7,10496376,,,PROBE_BW_DOWN,7,1778032024133
7,6489632,,,PROBE_BW_REFILL,7,1778032024199
9,8195072,9.0,7756624.0,PROBE_BW_CRUISE,8,1778032024266
9,6879744,,,PROBE_BW_UP,9,1778032024333
10,9354352,,,PROBE_BW_CRUISE,9,1778032024399
11,10496376,12.0,10457704.0,PROBE_BW_CRUISE,10,1778032024466
7,6468920,,,PROBE_BW_DOWN,7,1778032024532
10,8540296,,,PROBE_BW_UP,10,1778032024599
10,7459040,,,PROBE_BW_UP,10,1778032024666
12,10083480,,,PROBE_BW_CRUISE,11,1778032024732
7,10345848,7.0,7720720.0,PROBE_BW_CRUISE,6,1778032024799
10,8540296,,,PROBE_BW_CRUISE,9,1778032024865
9,8499560,,,PROBE_BW_DOWN,9,1778032024932
12,10464608,,,PROBE_BW_REFILL,12,1778032025000
14,12886744,,,PROBE_BW_CRUISE,12,1778032025066
14,13434280,,,PROBE_BW_REFILL,14,1778032025133
17,13507472,,,PROBE_BW_UP,17,1778032025199
19,18054152,,,PROBE_BW_CRUISE,17,1778032025266
12,10464608,,,PROBE_BW_CRUISE,11,1778032025333
14,11831720,,,PROBE_BW_REFILL,14,1778032025399
14,13434280,,,PROBE_BW_CRUISE,12,1778032025466
13,13464664,12.0,10029624.0,PROBE_BW_CRUISE,12,1778032025532
19,15445592,17.0,14277336.0,PROBE_BW_CRUISE,17,1778032025599
14,11831720,,,PROBE_BW_CRUISE,12,1778032025666
14,12886744,10.0,9368160.0,PROBE_BW_CRUISE,10,1778032025732
13,13464664,,,PROBE_BW_CRUISE,12,1778032025799
19,14625328,,,PROBE_BW_CRUISE,17,1778032025865
19,18054152,19.0,18054152.0,PROBE_BW_CRUISE,17,1778032025932
19,18926888,16.0,15343400.0,PROBE_BW_CRUISE,16,1778032026000
18,17153096,,,PROBE_BW_REFILL,16,1778032026071
14,11246208,,,PROBE_BW_CRUISE,12,1778032026142
14,12650608,10.0,9955744.0,PROBE_BW_CRUISE,10,1778032026214
12,11652200,,,PROBE_BW_CRUISE,11,1778032026285
19,18054152,,,PROBE_BW_REFILL,19,1778032026356
18,17153096,15.0,14588728.0,PROBE_BW_CRUISE,15,1778032026428
12,15636848,,,PROBE_BW_CRUISE,11,1778032026499
14,12650608,,,PROBE_BW_CRUISE,12,1778032026570
12,12650608,,,PROBE_BW_REFILL,12,1778032026642
19,18926888,15.0,15127288.0,PROBE_BW_CRUISE,15,1778032026713
12,15636848,11.0,9141000.0,PROBE_BW_CRUISE,11,1778032026784
14,11246208,11.0,9541464.0,PROBE_BW_CRUISE,11,1778032026856
12,12650608,,,PROBE_BW_DOWN,12,1778032026927
12,11716416,,,PROBE_BW_REFILL,12,1778032027000
