inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
275,30719264,272.0,30398888.0,PROBE_BW_CRUISE,235,1778268734000
275,30719264,235.0,26419768.0,PROBE_BW_CRUISE,235,1778268734090
275,30719264,232.0,26224368.0,PROBE_BW_CRUISE,232,1778268734181
259,31170128,,,PROBE_BW_CRUISE,221,1778268734272
275,30719264,234.0,26544048.0,PROBE_BW_CRUISE,234,1778268734363
261,31170128,,,PROBE_BW_CRUISE,223,1778268734454
267,31170128,,,PROBE_BW_CRUISE,228,1778268734544
257,31170128,,,PROBE_BW_CRUISE,219,1778268734635
264,31170128,,,PROBE_BW_CRUISE,225,1778268734726
239,31170128,,,PROBE_BW_DOWN,239,1778268734817
275,31170128,,,PROBE_BW_CRUISE,235,1778268734908
275,30719264,232.0,26224368.0,PROBE_BW_CRUISE,232,1778268735000
275,30719264,228.0,25689952.0,PROBE_BW_CRUISE,228,1778268735111
275,30719264,224.0,25156224.0,PROBE_BW_CRUISE,224,1778268735222
275,30719264,219.0,24620424.0,PROBE_BW_CRUISE,219,1778268735333
275,30719264,213.0,23664136.0,PROBE_BW_CRUISE,213,1778268735444
275,30719264,229.0,25754856.0,PROBE_BW_CRUISE,229,1778268735555
275,30719264,216.0,24064608.0,PROBE_BW_CRUISE,216,1778268735666
275,30719264,221.0,24722616.0,PROBE_BW_CRUISE,221,1778268735777
275,30719264,219.0,24457480.0,PROBE_BW_CRUISE,219,1778268735888
275,30719264,212.0,23948608.0,PROBE_BW_CRUISE,212,1778268736000
275,30719264,212.0,23655160.0,PROBE_BW_CRUISE,212,1778268736049
275,30719264,211.0,23672424.0,PROBE_BW_CRUISE,211,1778268736099
275,30719264,,,PROBE_BW_REFILL,275,1778268736149
270,29826496,266.0,29826496.0,PROBE_BW_CRUISE,230,1778268736199
275,30719264,216.0,24064608.0,PROBE_BW_CRUISE,216,1778268736249
275,30719264,210.0,23595096.0,PROBE_BW_CRUISE,210,1778268736299
275,30719264,,,PROBE_BW_REFILL,273,1778268736349
275,30719264,206.0,23125576.0,PROBE_BW_CRUISE,206,1778268736399
259,30719264,,,PROBE_BW_CRUISE,221,1778268736449
270,29826496,226.0,25534592.0,PROBE_BW_CRUISE,226,1778268736499
266,30719264,,,PROBE_BW_CRUISE,227,1778268736549
260,30719264,,,PROBE_BW_CRUISE,222,1778268736599
262,30719264,,,PROBE_BW_CRUISE,224,1778268736649
207,30719264,,,PROBE_BW_DOWN,207,1778268736699
252,30719264,,,PROBE_BW_CRUISE,215,1778268736749
264,30719264,,,PROBE_BW_CRUISE,225,1778268736799
275,30719264,,,PROBE_BW_REFILL,231,1778268736849
270,30719264,,,PROBE_BW_CRUISE,230,1778268736899
275,30719264,,,PROBE_BW_REFILL,271,1778268736949
270,29826496,226.0,25534592.0,PROBE_RTT,111,1778268737000
270,29826496,218.0,24235152.0,PROBE_RTT,105,1778268737111
270,29826496,,,PROBE_BW_CRUISE,230,1778268737222
270,29826496,229.0,25602264.0,PROBE_BW_CRUISE,229,1778268737333
270,29826496,219.0,24557592.0,PROBE_BW_CRUISE,219,1778268737444
270,29826496,226.0,25319864.0,PROBE_BW_CRUISE,226,1778268737555
270,29826496,226.0,25534592.0,PROBE_BW_CRUISE,226,1778268737666
270,29826496,226.0,25616072.0,PROBE_RTT,111,1778268737777
270,29826496,226.0,25309504.0,PROBE_BW_CRUISE,226,1778268737888
270,29826496,215.0,23958968.0,PROBE_BW_CRUISE,215,1778268738000
270,29826496,223.0,24991896.0,PROBE_BW_CRUISE,223,1778268738111
270,29826496,216.0,24126056.0,PROBE_BW_CRUISE,216,1778268738222
270,29826496,207.0,23151128.0,PROBE_BW_CRUISE,207,1778268738333
270,29826496,205.0,23038584.0,PROBE_BW_CRUISE,205,1778268738444
270,29826496,226.0,25309504.0,PROBE_BW_CRUISE,226,1778268738555
270,29826496,211.0,23543312.0,PROBE_BW_CRUISE,211,1778268738666
270,29826496,210.0,23577832.0,PROBE_BW_CRUISE,210,1778268738777
270,29826496,205.0,22939848.0,PROBE_BW_CRUISE,205,1778268738888
