inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
88,19584208,89.0,19584208.0,PROBE_BW_CRUISE,75,1778092250000
88,19584208,,,PROBE_BW_CRUISE,75,1778092250333
88,19584208,72.0,15893008.0,PROBE_BW_CRUISE,72,1778092250666
88,19584208,71.0,15599560.0,PROBE_BW_CRUISE,71,1778092251000
88,19584208,71.0,15473896.0,PROBE_BW_CRUISE,71,1778092251111
88,19584208,69.0,15107264.0,PROBE_BW_CRUISE,69,1778092251222
88,19584208,69.0,15029936.0,PROBE_BW_CRUISE,69,1778092251333
88,19584208,66.0,14409208.0,PROBE_BW_CRUISE,66,1778092251444
88,19584208,71.0,15716944.0,PROBE_BW_CRUISE,71,1778092251555
88,19584208,68.0,14907032.0,PROBE_BW_CRUISE,68,1778092251666
88,19584208,66.0,14304264.0,PROBE_BW_CRUISE,66,1778092251777
88,19584208,65.0,14101264.0,PROBE_BW_CRUISE,65,1778092251888
88,19584208,65.0,14101264.0,PROBE_BW_CRUISE,65,1778092252000
88,19584208,65.0,14103336.0,PROBE_BW_CRUISE,65,1778092252199
88,19584208,64.0,13812656.0,PROBE_BW_CRUISE,64,1778092252399
88,19584208,63.0,13413568.0,PROBE_BW_CRUISE,63,1778092252599
88,19584208,62.0,13136000.0,PROBE_BW_CRUISE,62,1778092252799
76,18712848,85.0,18712848.0,PROBE_BW_CRUISE,65,1778092253000
76,18712848,65.0,14226240.0,PROBE_BW_CRUISE,65,1778092253199
76,18712848,63.0,14087456.0,PROBE_BW_CRUISE,63,1778092253399
76,18712848,60.0,13093880.0,PROBE_BW_CRUISE,60,1778092253599
76,18712848,62.0,13312072.0,PROBE_BW_CRUISE,62,1778092253799
76,18712848,61.0,12954408.0,PROBE_BW_CRUISE,61,1778092254000
76,18712848,58.0,12843936.0,PROBE_BW_CRUISE,58,1778092254166
76,18712848,56.0,12493872.0,PROBE_BW_CRUISE,56,1778092254333
76,18712848,54.0,11972576.0,PROBE_BW_CRUISE,54,1778092254499
76,18712848,52.0,11544488.0,PROBE_BW_CRUISE,52,1778092254666
