inflight_hi,bw_hi,inflight_lo,bw_lo,phase,cwnd,timestamp
647,96055440,,,PROBE_BW_CRUISE,551,1778093530000
607,96055440,,,DRAIN,1369,1778093530333
647,96055440,414.0,93094056.0,PROBE_BW_CRUISE,414,1778093530666
647,96055440,414.0,93094056.0,PROBE_BW_CRUISE,414,1778093531000
647,96055440,396.0,87644256.0,PROBE_BW_CRUISE,396,1778093531111
647,96055440,386.0,86114880.0,PROBE_BW_CRUISE,386,1778093531222
647,96055440,375.0,82775128.0,PROBE_BW_CRUISE,375,1778093531333
647,96055440,345.0,76719792.0,PROBE_BW_CRUISE,345,1778093531444
647,96055440,399.0,89423568.0,PROBE_BW_CRUISE,399,1778093531555
647,96055440,387.0,86845392.0,PROBE_BW_CRUISE,387,1778093531666
647,96055440,380.0,84798864.0,PROBE_BW_CRUISE,380,1778093531777
647,96055440,359.0,79826168.0,PROBE_BW_CRUISE,359,1778093531888
647,96055440,332.0,73861976.0,PROBE_BW_CRUISE,332,1778093532000
647,96055440,317.0,70684480.0,PROBE_BW_CRUISE,317,1778093532111
647,96055440,306.0,68359696.0,PROBE_BW_CRUISE,306,1778093532222
647,96055440,302.0,66674976.0,PROBE_BW_CRUISE,302,1778093532333
647,96055440,293.0,65164248.0,PROBE_BW_CRUISE,293,1778093532444
647,96055440,326.0,72215920.0,PROBE_BW_CRUISE,326,1778093532555
647,96055440,311.0,69667432.0,PROBE_BW_CRUISE,311,1778093532666
647,96055440,305.0,67988920.0,PROBE_BW_CRUISE,305,1778093532777
647,96055440,294.0,65371384.0,PROBE_BW_CRUISE,294,1778093532888
647,96055440,285.0,63086656.0,PROBE_BW_CRUISE,285,1778093533000
293,93536640,418.0,92106008.0,PROBE_BW_CRUISE,250,1778093533124
293,93536640,242.0,52501208.0,PROBE_BW_CRUISE,242,1778093533249
293,93536640,238.0,51275640.0,PROBE_BW_CRUISE,238,1778093533374
293,93536640,231.0,50150192.0,PROBE_BW_CRUISE,231,1778093533499
293,93536640,245.0,54562232.0,PROBE_BW_CRUISE,245,1778093533624
293,93536640,237.0,52210528.0,PROBE_BW_CRUISE,237,1778093533749
293,93536640,236.0,50775752.0,PROBE_BW_CRUISE,236,1778093533874
293,93536640,224.0,48575256.0,PROBE_BW_CRUISE,224,1778093534000
293,93536640,219.0,47297904.0,PROBE_BW_CRUISE,219,1778093534142
293,93536640,206.0,45359088.0,PROBE_BW_CRUISE,206,1778093534285
293,93536640,201.0,44223280.0,PROBE_BW_CRUISE,201,1778093534428
293,93536640,189.0,42087000.0,PROBE_BW_CRUISE,189,1778093534570
293,93536640,220.0,47138408.0,PROBE_BW_CRUISE,220,1778093534713
293,93536640,193.0,42753984.0,PROBE_BW_CRUISE,193,1778093534856
293,93536640,185.0,40830360.0,PROBE_BW_CRUISE,185,1778093535000
293,93536640,176.0,38756912.0,PROBE_BW_CRUISE,176,1778093535124
293,93536640,170.0,37097736.0,PROBE_BW_CRUISE,170,1778093535249
293,93536640,162.0,35725784.0,PROBE_BW_CRUISE,162,1778093535374
293,93536640,157.0,34797120.0,PROBE_RTT,76,1778093535499
293,93536640,180.0,40147496.0,PROBE_BW_CRUISE,180,1778093535624
293,93536640,163.0,36031664.0,PROBE_BW_CRUISE,163,1778093535749
293,93536640,159.0,35171352.0,PROBE_RTT,76,1778093535874
293,93536640,175.0,65767712.0,PROBE_BW_CRUISE,175,1778093536000
293,93536640,233.0,50061816.0,PROBE_BW_CRUISE,233,1778093536066
293,93536640,170.0,36920976.0,PROBE_BW_CRUISE,170,1778093536133
293,93536640,170.0,37920760.0,PROBE_BW_CRUISE,170,1778093536199
293,93536640,195.0,42091832.0,PROBE_BW_CRUISE,195,1778093536266
293,93536640,,,PROBE_BW_CRUISE,250,1778093536333
293,93536640,173.0,38526296.0,PROBE_BW_CRUISE,173,1778093536399
293,93536640,212.0,45769224.0,PROBE_BW_CRUISE,212,1778093536466
