inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
831,640,89209528,71690480,PROBE_BW_CRUISE,2,640,1778042271000
831,621,89209528,70803928,PROBE_BW_CRUISE,2,621,1778042272000
831,499,89209528,56687472,PROBE_BW_CRUISE,2,499,1778042273000
831,454,89209528,51488304,PROBE_BW_CRUISE,2,454,1778042274000
767,581,85438232,65501888,PROBE_BW_CRUISE,2,581,1778042275000
767,462,85438232,51796936,PROBE_BW_CRUISE,2,462,1778042276000
520,430,81537824,48130592,PROBE_BW_CRUISE,2,430,1778042277000
520,387,81537824,44067240,PROBE_BW_CRUISE,2,387,1778042278000
520,352,81537824,40012856,PROBE_BW_CRUISE,2,352,1778042279000
378,302,58443312,34633480,PROBE_BW_CRUISE,2,310,1778042280000
378,272,58443312,30496936,PROBE_BW_CRUISE,2,272,1778042281000
378,309,42566864,34522312,PROBE_BW_CRUISE,2,309,1778042282000
378,262,42566864,29219584,PROBE_BW_CRUISE,2,262,1778042283000
378,236,42566864,26363840,PROBE_BW_CRUISE,2,236,1778042284000
281,232,40837952,25974416,PROBE_BW_CRUISE,2,232,1778042285000
281,213,40837952,24050104,PROBE_BW_CRUISE,2,213,1778042286000
281,201,40837952,22645016,PROBE_BW_CRUISE,2,201,1778042287000
236,197,30893944,22133392,PROBE_BW_CRUISE,2,197,1778042288000
236,187,30893944,21018984,PROBE_BW_CRUISE,2,187,1778042289000
236,175,30893944,19747160,PROBE_BW_CRUISE,2,175,1778042290000
236,194,26461192,21665256,PROBE_BW_CRUISE,2,194,1778042291000
236,183,26461192,20586760,PROBE_BW_CRUISE,2,183,1778042292000
236,178,26461192,20047512,PROBE_BW_CRUISE,2,178,1778042293000
232,194,25803872,21786776,PROBE_BW_CRUISE,2,194,1778042294000
232,184,25803872,20692400,PROBE_BW_CRUISE,2,184,1778042295000
185,226,25289480,25289480,PROBE_BW_CRUISE,2,158,1778042296000
185,150,25289480,16620752,PROBE_BW_CRUISE,2,150,1778042297000
185,137,25289480,15426256,PROBE_BW_CRUISE,2,137,1778042298000
185,157,25137584,17599136,PROBE_BW_CRUISE,2,157,1778042299000
185,146,25137584,16359072,PROBE_BW_CRUISE,2,146,1778042300000
134,179,20324384,20324384,PROBE_BW_CRUISE,2,115,1778042301000
134,110,20324384,12261880,PROBE_BW_CRUISE,2,110,1778042302000
134,104,20324384,11732296,PROBE_BW_CRUISE,2,104,1778042303000
134,132,14888392,14888392,PROBE_BW_CRUISE,2,115,1778042304000
134,111,14888392,12549800,PROBE_BW_CRUISE,2,111,1778042305000
134,103,14888392,11670848,PROBE_BW_CRUISE,2,103,1778042306000
115,98,14888392,11148856,PROBE_BW_CRUISE,2,98,1778042307000
115,93,14888392,10392800,PROBE_BW_CRUISE,2,93,1778042308000
93,80,14228312,9024312,PROBE_BW_CRUISE,2,80,1778042309000
93,79,14228312,8792320,PROBE_BW_CRUISE,2,79,1778042310000
77,77,10245048,10245048,PROBE_BW_CRUISE,2,66,1778042311000
77,63,10245048,7173184,PROBE_BW_CRUISE,2,63,1778042312000
77,62,10245048,6859024,PROBE_BW_CRUISE,2,62,1778042313000
77,62,9807984,6937744,PROBE_RTT,2,30,1778042314000
77,64,9807984,7082736,PROBE_BW_CRUISE,2,64,1778042315000
77,61,9807984,6819672,PROBE_BW_CRUISE,2,61,1778042316000
76,65,8534088,7342352,PROBE_BW_CRUISE,2,65,1778042317000
76,64,8534088,7084808,PROBE_BW_CRUISE,2,64,1778042318000
76,65,8432584,7375488,PROBE_BW_CRUISE,2,65,1778042319000
76,63,8432584,7034408,PROBE_BW_CRUISE,2,63,1778042320000
69,74,8212328,8212328,PROBE_BW_CRUISE,2,59,1778042321000
69,57,8212328,6381232,PROBE_BW_CRUISE,2,57,1778042322000
69,55,8212328,6180992,PROBE_BW_CRUISE,2,55,1778042323000
69,56,7952024,6357064,PROBE_BW_CRUISE,2,56,1778042324000
69,54,7952024,5980760,PROBE_BW_CRUISE,2,54,1778042325000
64,67,7417608,7417608,PROBE_BW_CRUISE,2,55,1778042326000
64,54,7417608,6178232,PROBE_BW_CRUISE,2,54,1778042327000
64,64,7172496,7172496,PROBE_BW_CRUISE,2,55,1778042328000
64,52,7172496,5877880,PROBE_BW_CRUISE,2,52,1778042329000
64,51,7172496,5672816,PROBE_BW_CRUISE,2,51,1778042330000
56,52,6529680,5676272,PROBE_BW_CRUISE,2,48,1778042331000
56,47,6529680,5267520,PROBE_BW_CRUISE,2,47,1778042332000
56,55,6187208,6187208,PROBE_BW_CRUISE,2,48,1778042333000
56,47,6187208,5280632,PROBE_BW_CRUISE,2,47,1778042334000
56,32,6187208,3614552,PROBE_BW_CRUISE,2,32,1778042335000
56,31,6187208,3527560,PROBE_BW_CRUISE,2,31,1778042336000
56,48,6209992,5398704,PROBE_BW_CRUISE,2,48,1778042337000
56,46,6209992,5150832,PROBE_BW_CRUISE,2,46,1778042338000
56,43,6209992,4840816,PROBE_BW_CRUISE,2,43,1778042339000
56,47,6168568,5326896,PROBE_BW_CRUISE,2,47,1778042340000
56,47,6168568,5237136,PROBE_BW_CRUISE,2,47,1778042341000
56,56,6108496,6108496,PROBE_RTT,2,27,1778042342000
56,47,6108496,5233688,PROBE_BW_CRUISE,2,47,1778042343000
56,46,6108496,5138400,PROBE_BW_CRUISE,2,46,1778042344000
54,54,5920696,5920696,PROBE_BW_CRUISE,2,46,1778042345000
54,44,5920696,4971312,PROBE_BW_CRUISE,2,44,1778042346000
53,52,5759816,5759816,PROBE_BW_CRUISE,2,46,1778042347000
53,46,5759816,5169472,PROBE_BW_CRUISE,2,46,1778042348000
53,43,5759816,4864976,PROBE_BW_CRUISE,2,43,1778042349000
41,50,5412512,5412512,PROBE_BW_CRUISE,2,35,1778042350000
41,34,5412512,3742984,PROBE_BW_CRUISE,2,34,1778042351000
