inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
832,882,95991224,78454920,PROBE_BW_CRUISE,2,709,1778040977000
832,670,95991224,76275824,PROBE_BW_CRUISE,2,670,1778040978000
832,575,95991224,65115920,PROBE_BW_CRUISE,2,575,1778040979000
602,809,95991224,90868704,PROBE_BW_CRUISE,2,513,1778040980000
602,477,95991224,54003648,PROBE_BW_CRUISE,2,477,1778040981000
602,424,95991224,47890312,PROBE_BW_CRUISE,2,424,1778040982000
602,591,67664408,67664408,PROBE_BW_CRUISE,2,513,1778040983000
602,469,67664408,52896840,PROBE_BW_CRUISE,2,469,1778040984000
602,429,67664408,48473752,PROBE_BW_CRUISE,2,429,1778040985000
555,454,62366504,51026384,PROBE_BW_CRUISE,2,454,1778040986000
555,407,62366504,46250472,PROBE_BW_CRUISE,2,407,1778040987000
555,370,62366504,41797696,PROBE_BW_CRUISE,2,370,1778040988000
513,421,56597712,47438752,PROBE_BW_CRUISE,2,421,1778040989000
513,377,56597712,42852720,PROBE_BW_CRUISE,2,377,1778040990000
513,347,56597712,39283040,PROBE_BW_CRUISE,2,347,1778040991000
345,291,53770968,33059920,PROBE_BW_CRUISE,2,291,1778040992000
345,260,53770968,29299672,PROBE_BW_CRUISE,2,260,1778040993000
345,237,53770968,26703544,PROBE_BW_CRUISE,2,237,1778040994000
345,287,38792120,32386032,PROBE_BW_CRUISE,2,287,1778040995000
345,251,38792120,28224632,PROBE_BW_CRUISE,2,251,1778040996000
338,297,37817192,33198704,PROBE_BW_CRUISE,2,288,1778040997000
338,269,37817192,29971496,PROBE_BW_CRUISE,2,269,1778040998000
338,246,37817192,27561096,PROBE_BW_CRUISE,2,246,1778040999000
338,283,37822024,31927568,PROBE_BW_CRUISE,2,283,1778041000000
338,250,37822024,28081016,PROBE_BW_CRUISE,2,250,1778041001000
338,229,37822024,25709280,PROBE_BW_CRUISE,2,229,1778041002000
335,280,37288992,31567840,PROBE_BW_CRUISE,2,280,1778041003000
335,249,37288992,28028536,PROBE_BW_CRUISE,2,249,1778041004000
