inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
9,9,2156992,1824880,PROBE_BW_CRUISE,2,8,1778035900000
13,11,2600960,2397968,PROBE_RTT,2,6,1778035901000
13,11,2600960,2352392,PROBE_BW_CRUISE,2,11,1778035902000
12,12,2707288,2640312,PROBE_BW_CRUISE,2,11,1778035903000
11,11,2425584,2388296,PROBE_BW_CRUISE,2,10,1778035904000
13,12,2859880,2431800,PROBE_BW_CRUISE,2,12,1778035905000
13,12,2847456,2645840,PROBE_BW_CRUISE,2,12,1778035906000
17,14,3379800,3079448,PROBE_BW_CRUISE,2,14,1778035907000
17,14,3586936,3064952,PROBE_BW_CRUISE,2,14,1778035908000
17,16,3524104,3444008,PROBE_BW_CRUISE,2,15,1778035909000
17,15,3524104,3262424,PROBE_RTT,2,8,1778035910000
16,16,3328704,3298328,PROBE_BW_CRUISE,2,14,1778035911000
13,11,3298328,2421440,PROBE_BW_CRUISE,2,11,1778035912000
11,10,2424200,2187376,PROBE_BW_CRUISE,2,10,1778035913000
13,11,2848144,2391056,PROBE_BW_CRUISE,2,11,1778035914000
14,15,3090496,3090496,PROBE_BW_CRUISE,2,12,1778035915022
14,11,3089112,2419368,PROBE_BW_CRUISE,2,11,1778035916000
14,14,2962072,2962072,PROBE_BW_CRUISE,2,12,1778035917000
16,15,3296944,3296944,PROBE_BW_CRUISE,2,14,1778035918027
21,16,4184184,3522720,PROBE_BW_CRUISE,2,16,1778035919024
21,16,4184184,3522720,PROBE_BW_CRUISE,2,16,1778035920000
20,17,4531488,3666336,PROBE_BW_CRUISE,2,17,1778035921000
19,20,4200752,4200752,PROBE_BW_CRUISE,2,17,1778035922000
19,16,4200752,3298328,PROBE_BW_CRUISE,2,16,1778035923000
18,15,3633200,3289352,PROBE_BW_CRUISE,2,15,1778035924022
18,14,3633200,3066328,PROBE_BW_CRUISE,2,14,1778035925000
13,13,2835720,2835720,PROBE_BW_CRUISE,2,12,1778035926000
20,20,4193848,4193848,PROBE_BW_CRUISE,2,18,1778035927044
20,20,4193848,4193848,PROBE_BW_CRUISE,2,18,1778035928000
26,22,5407680,4921600,PROBE_BW_CRUISE,2,22,1778035929000
33,38,8089424,8089424,PROBE_BW_CRUISE,2,29,1778035930000
33,25,8089424,5456016,PROBE_BW_CRUISE,2,25,1778035931000
28,24,7050288,5311016,PROBE_BW_CRUISE,2,24,1778035932000
19,15,6745792,3201656,PROBE_BW_CRUISE,2,15,1778035933000
19,16,4080616,3330776,PROBE_BW_CRUISE,2,16,1778035934000
17,15,3708456,3229280,PROBE_BW_CRUISE,2,15,1778035935000
17,14,3708456,3082904,PROBE_BW_CRUISE,2,14,1778035936000
17,14,3692576,3073928,PROBE_BW_CRUISE,2,14,1778035937000
17,15,3526176,3322488,PROBE_BW_CRUISE,2,15,1778035938000
23,19,4623320,4067496,PROBE_BW_CRUISE,2,19,1778035939000
23,19,4773840,4195920,PROBE_BW_CRUISE,2,19,1778035940000
22,22,4841504,4841504,PROBE_BW_CRUISE,2,19,1778035941000
18,18,4644720,3883144,PROBE_BW_CRUISE,2,16,1778035942000
18,15,3944592,3323872,PROBE_BW_CRUISE,2,15,1778035943000
17,14,3689128,3024904,PROBE_BW_CRUISE,2,14,1778035944000
17,10,3544816,2200496,PROBE_BW_CRUISE,2,10,1778035945000
9,7,2235016,1633624,PROBE_BW_CRUISE,2,7,1778035946000
12,11,2286800,2174944,PROBE_BW_CRUISE,2,11,1778035947000
11,11,2404176,2404176,PROBE_BW_CRUISE,2,10,1778035948000
23,20,4843576,4220088,PROBE_BW_CRUISE,2,20,1778035950000
23,18,4843576,3984640,PROBE_BW_CRUISE,2,18,1778035951000
20,16,4612960,3522720,PROBE_BW_CRUISE,2,16,1778035952000
20,20,4437584,4437584,PROBE_BW_CRUISE,2,18,1778035953000
20,18,4437584,3973592,PROBE_BW_CRUISE,2,18,1778035954000
20,18,4363704,4045400,PROBE_BW_CRUISE,2,18,1778035955000
18,19,4218016,4081304,PROBE_BW_CRUISE,2,16,1778035956000
22,19,4430680,3793384,PROBE_BW_CRUISE,2,19,1778035957024
22,18,4430680,3752648,PROBE_BW_CRUISE,2,18,1778035958000
16,16,3500632,3500632,PROBE_BW_CRUISE,2,14,1778035959000
15,16,3542056,3474392,PROBE_BW_CRUISE,2,13,1778035960000
15,12,3542056,2380704,PROBE_BW_CRUISE,2,12,1778035961000
20,18,4366464,3985336,PROBE_BW_CRUISE,2,18,1778035962000
20,21,4441728,4317440,PROBE_BW_CRUISE,2,18,1778035963000
20,18,4441728,3760936,PROBE_BW_CRUISE,2,18,1778035964058
19,15,4129640,3296944,PROBE_BW_CRUISE,2,15,1778035965000
18,16,3961856,3290728,PROBE_BW_CRUISE,2,16,1778035966000
18,15,3827216,3272088,PROBE_BW_CRUISE,2,15,1778035967000
17,14,3698104,3097400,PROBE_BW_CRUISE,2,14,1778035968000
16,16,3738840,3368064,PROBE_BW_CRUISE,2,14,1778035969000
13,11,3442632,2288872,PROBE_BW_CRUISE,2,11,1778035970000
13,11,2652744,2427656,PROBE_BW_CRUISE,2,11,1778035971000
15,16,3397752,3397752,PROBE_BW_CRUISE,2,13,1778035972000
15,18,3816168,3816168,PROBE_BW_CRUISE,2,13,1778035973000
15,13,3174736,2875760,PROBE_BW_CRUISE,2,13,1778035974000
19,17,3592464,3472320,PROBE_BW_CRUISE,2,17,1778035975039
19,17,3664960,3446080,PROBE_BW_CRUISE,2,17,1778035976000
18,14,3758168,2944120,PROBE_BW_CRUISE,2,14,1778035977000
20,24,4861528,4861528,PROBE_BW_CRUISE,2,18,1778035978000
20,17,4861528,3841720,PROBE_BW_CRUISE,2,17,1778035979000
17,14,4218704,3084280,PROBE_BW_CRUISE,2,14,1778035980000
15,15,3606272,3236184,PROBE_BW_CRUISE,2,13,1778035981000
15,12,3234112,2408320,PROBE_BW_CRUISE,2,12,1778035982000
13,14,2869552,2786696,PROBE_BW_CRUISE,2,12,1778035983000
11,11,2790144,2413152,PROBE_BW_CRUISE,2,10,1778035984000
13,13,2649984,2649984,PROBE_BW_CRUISE,2,12,1778035985000
16,13,3298328,2859192,PROBE_BW_CRUISE,2,13,1778035986000
16,13,3298328,2877144,PROBE_BW_CRUISE,2,13,1778035987000
13,14,2958616,2830880,PROBE_BW_CRUISE,2,12,1778035988000
13,12,2653432,2512584,PROBE_BW_CRUISE,2,12,1778035989000
15,13,2850904,2740432,PROBE_BW_CRUISE,2,13,1778035990000
19,17,3843096,3551720,PROBE_BW_CRUISE,2,17,1778035991000
19,17,3968760,3628368,PROBE_BW_CRUISE,2,17,1778035992000
19,16,4226304,3595912,PROBE_BW_CRUISE,2,16,1778035993000
18,15,3872784,3311440,PROBE_BW_CRUISE,2,15,1778035994000
18,16,3845168,3544128,PROBE_BW_CRUISE,2,16,1778035995000
17,17,3895576,3756792,PROBE_BW_CRUISE,2,15,1778035996000
16,12,3502704,2431800,PROBE_BW_CRUISE,2,12,1778035997000
13,12,2907520,2476680,PROBE_BW_CRUISE,2,12,1778035998000
11,12,2852976,2525008,PROBE_BW_CRUISE,2,10,1778035999000
11,10,2206016,2206016,PROBE_BW_CRUISE,2,10,1778036000000
11,10,2328920,2194968,PROBE_BW_CRUISE,2,10,1778036001000
15,12,2949640,2622360,PROBE_BW_CRUISE,2,12,1778036002000
18,16,3556560,3531696,PROBE_BW_CRUISE,2,16,1778036003023
18,15,3556560,3239632,PROBE_BW_CRUISE,2,15,1778036004000
14,15,3344584,3239632,PROBE_BW_CRUISE,2,12,1778036005000
13,15,3228584,3228584,PROBE_BW_CRUISE,2,12,1778036006000
15,14,3118808,3118808,PROBE_BW_CRUISE,2,13,1778036007000
13,13,2931000,2779792,PROBE_BW_CRUISE,2,12,1778036008000
14,15,3126400,3126400,PROBE_BW_CRUISE,2,12,1778036009363
14,15,3126400,3126400,PROBE_BW_CRUISE,2,12,1778036010000
13,10,2917192,2156992,PROBE_BW_CRUISE,2,10,1778036011000
11,10,2361368,2203256,PROBE_BW_CRUISE,2,10,1778036012000
11,11,2287488,2246064,PROBE_BW_CRUISE,2,10,1778036014000
12,9,2461488,1991280,PROBE_BW_CRUISE,2,9,1778036015000
18,15,3903168,3307304,PROBE_BW_CRUISE,2,15,1778036017000
15,17,3706384,3706384,PROBE_BW_CRUISE,2,13,1778036018000
15,13,3450224,2703840,PROBE_BW_CRUISE,2,13,1778036019000
13,11,2733528,2375176,PROBE_BW_CRUISE,2,11,1778036020044
13,11,2733528,2375176,PROBE_BW_CRUISE,2,11,1778036021000
13,11,2725240,2416608,PROBE_BW_CRUISE,2,11,1778036022000
13,12,2681056,2656200,PROBE_BW_CRUISE,2,12,1778036023000
14,11,2796360,2422128,PROBE_BW_CRUISE,2,11,1778036024000
13,11,2725240,2313728,PROBE_BW_CRUISE,2,11,1778036025000
11,13,2654816,2562984,PROBE_BW_CRUISE,2,10,1778036026000
11,12,2428344,2201184,PROBE_BW_CRUISE,2,10,1778036027000
11,10,2256416,2214992,PROBE_BW_CRUISE,2,10,1778036028000
11,10,2421440,2196352,PROBE_BW_CRUISE,2,10,1778036029000
11,9,2449752,1987144,PROBE_BW_CRUISE,2,9,1778036030000
11,9,2359992,1983688,PROBE_BW_CRUISE,2,9,1778036031000
11,13,2647224,2647224,PROBE_BW_CRUISE,2,10,1778036032000
17,14,3301776,3004192,PROBE_BW_CRUISE,2,14,1778036034000
17,20,4043328,4043328,PROBE_BW_CRUISE,2,15,1778036035051
17,20,4043328,4043328,PROBE_BW_CRUISE,2,15,1778036036000
17,14,3717432,3020760,PROBE_BW_CRUISE,2,14,1778036037000
16,13,3426056,2875760,PROBE_BW_CRUISE,2,13,1778036038420
22,26,5032760,5032760,PROBE_BW_CRUISE,2,19,1778036040052
22,19,5032760,4191088,PROBE_BW_CRUISE,2,19,1778036041000
21,18,4971312,3894192,PROBE_BW_CRUISE,2,18,1778036042000
21,18,4638504,3943216,PROBE_BW_CRUISE,2,18,1778036043000
19,17,4200752,3547584,PROBE_BW_CRUISE,2,17,1778036044000
18,20,4110304,4110304,PROBE_BW_CRUISE,2,16,1778036045000
18,18,3918360,3792000,PROBE_BW_CRUISE,2,16,1778036046000
17,14,3961168,3050448,PROBE_BW_CRUISE,2,14,1778036047000
17,13,3424680,2690032,PROBE_BW_CRUISE,2,13,1778036048000
15,12,3338368,2598888,PROBE_BW_CRUISE,2,12,1778036049532
14,17,3448848,3448848,PROBE_BW_CRUISE,2,12,1778036050000
13,12,3027664,2630648,PROBE_BW_CRUISE,2,12,1778036051000
12,14,2906832,2906832,PROBE_BW_CRUISE,2,11,1778036052000
12,11,2906832,2429728,PROBE_BW_CRUISE,2,11,1778036053000
9,10,2344800,2148712,PROBE_BW_CRUISE,2,8,1778036054000
9,10,2029256,2029256,PROBE_BW_CRUISE,2,8,1778036055000
8,7,1956072,1374704,PROBE_BW_CRUISE,2,7,1778036056000
7,6,1557672,1327064,PROBE_BW_CRUISE,2,6,1778036058000
10,8,1759288,1554912,PROBE_BW_CRUISE,2,8,1778036059055
7,6,1329128,1296680,PROBE_BW_CRUISE,2,6,1778036060000
7,7,1546624,1194496,PROBE_BW_CRUISE,2,6,1778036061000
11,9,2207400,1768264,PROBE_BW_CRUISE,2,9,1778036062057
11,9,2207400,1768264,PROBE_BW_CRUISE,2,9,1778036063000
15,12,2965520,2640312,PROBE_BW_CRUISE,2,12,1778036064024
20,19,4066808,4066808,PROBE_BW_CRUISE,2,18,1778036066000
20,17,4066808,3680152,PROBE_BW_CRUISE,2,17,1778036067518
17,15,3782336,3287968,PROBE_BW_CRUISE,2,15,1778036068000
22,19,4477632,3950808,PROBE_BW_CRUISE,2,19,1778036069000
24,26,5502960,5502960,PROBE_BW_CRUISE,2,21,1778036070000
24,20,5502960,4356800,PROBE_BW_CRUISE,2,20,1778036071000
22,18,4987192,3991544,PROBE_BW_CRUISE,2,18,1778036072000
22,18,4795936,3754032,PROBE_BW_CRUISE,2,18,1778036073000
24,21,5728056,4709624,PROBE_BW_CRUISE,2,21,1778036074000
24,20,5728056,4224232,PROBE_BW_CRUISE,2,20,1778036075000
28,30,6584912,6584912,PROBE_BW_CRUISE,2,24,1778036076048
28,30,6584912,6584912,PROBE_RTT,2,15,1778036077000
28,22,6584912,4586032,PROBE_BW_CRUISE,2,22,1778036078000
27,22,6150616,4876024,PROBE_BW_CRUISE,2,22,1778036079000
19,18,5605152,3940456,PROBE_BW_CRUISE,2,17,1778036080000
19,19,4191776,4191776,PROBE_BW_CRUISE,2,17,1778036081000
20,18,4128952,4010880,PROBE_BW_CRUISE,2,18,1778036082041
20,18,4128952,4010880,PROBE_BW_CRUISE,2,18,1778036083000
19,16,4071640,3481296,PROBE_BW_CRUISE,2,16,1778036084000
20,20,4432752,4410656,PROBE_BW_CRUISE,2,18,1778036085000
17,18,4343680,3872096,PROBE_BW_CRUISE,2,15,1778036086000
17,17,3758864,3758864,PROBE_BW_CRUISE,2,15,1778036087000
16,14,3740912,2957928,PROBE_BW_CRUISE,2,14,1778036088000
16,12,3279680,2648600,PROBE_BW_CRUISE,2,12,1778036089000
16,13,3279680,2875072,PROBE_BW_CRUISE,2,13,1778036090000
16,16,3528936,3525488,PROBE_BW_CRUISE,2,14,1778036091000
14,14,2913048,2861952,PROBE_BW_CRUISE,2,12,1778036093000
14,12,2913048,2446296,PROBE_BW_CRUISE,2,12,1778036094000
12,11,2755624,2179088,PROBE_BW_CRUISE,2,11,1778036095000
13,11,2429032,2411080,PROBE_BW_CRUISE,2,11,1778036096000
11,11,2439392,2403488,PROBE_BW_CRUISE,2,10,1778036097000
11,11,2439392,2403488,PROBE_BW_CRUISE,2,10,1778036098000
9,9,2130064,1967120,PROBE_BW_CRUISE,2,8,1778036099000
8,10,2152160,2152160,PROBE_BW_CRUISE,2,7,1778036100000
10,9,1815216,1538344,PROBE_BW_CRUISE,2,9,1778036101033
8,8,1882880,1716480,PROBE_BW_CRUISE,2,7,1778036102000
9,10,1994048,1994048,PROBE_BW_CRUISE,2,8,1778036103000
9,12,2200496,2200496,PROBE_BW_CRUISE,2,8,1778036104000
14,11,2603032,2443536,PROBE_BW_CRUISE,2,11,1778036105049
13,13,2853672,2853672,PROBE_BW_CRUISE,2,12,1778036106000
13,13,2646528,2646528,PROBE_BW_CRUISE,2,12,1778036107000
12,12,2583696,2545720,PROBE_BW_CRUISE,2,11,1778036108000
14,11,2877832,2254352,PROBE_BW_CRUISE,2,11,1778036109044
17,14,3600056,3087040,PROBE_BW_CRUISE,2,14,1778036110028
16,16,3466800,3290728,PROBE_BW_CRUISE,2,14,1778036111000
16,13,3497176,2868168,PROBE_BW_CRUISE,2,13,1778036112000
15,12,3519272,2635480,PROBE_BW_CRUISE,2,12,1778036113000
15,13,3305232,2667240,PROBE_BW_CRUISE,2,13,1778036114000
15,18,3436416,3436416,PROBE_BW_CRUISE,2,13,1778036115000
15,13,3159544,2662408,PROBE_BW_CRUISE,2,13,1778036116000
14,12,3051136,2647912,PROBE_BW_CRUISE,2,12,1778036117000
13,13,2873688,2648600,PROBE_BW_CRUISE,2,12,1778036118000
13,14,2847456,2750792,PROBE_BW_CRUISE,2,12,1778036119000
13,11,2628576,2420752,PROBE_BW_CRUISE,2,11,1778036120000
11,10,2869552,2191520,PROBE_BW_CRUISE,2,10,1778036121000
11,9,2251584,1947096,PROBE_BW_CRUISE,2,9,1778036122000
9,8,2001640,1779312,PROBE_BW_CRUISE,2,8,1778036123000
9,8,1813144,1536960,PROBE_RTT,2,4,1778036124000
11,10,2378632,2194280,PROBE_BW_CRUISE,2,10,1778036125000
15,12,2938592,2631336,PROBE_BW_CRUISE,2,12,1778036126000
12,12,2824672,2362064,PROBE_BW_CRUISE,2,11,1778036127000
13,13,2730768,2730768,PROBE_BW_CRUISE,2,12,1778036128000
13,12,2799816,2643768,PROBE_BW_CRUISE,2,12,1778036129000
11,9,2599576,1938808,PROBE_BW_CRUISE,2,9,1778036130000
15,12,2846760,2561600,PROBE_BW_CRUISE,2,12,1778036131000
17,13,3486824,2832264,PROBE_BW_CRUISE,2,13,1778036132000
22,19,4486608,3975664,PROBE_BW_CRUISE,2,19,1778036133000
18,20,4181424,4181424,PROBE_BW_CRUISE,2,16,1778036134000
23,19,4865672,4186256,PROBE_BW_CRUISE,2,19,1778036135000
23,19,4965784,3968760,PROBE_BW_CRUISE,2,19,1778036136000
85,70,19618040,15302664,PROBE_BW_CRUISE,2,70,1778036137499
