inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
341,452,67691336,67691336,PROBE_BW_CRUISE,3,291,1778093211000
341,317,67691336,52745632,PROBE_BW_CRUISE,3,291,1778093212000
341,317,67691336,52745632,PROBE_BW_CRUISE,3,291,1778093213000
382,396,59932632,59773136,PROBE_BW_CRUISE,3,326,1778093214000
382,396,59932632,59773136,PROBE_BW_CRUISE,3,326,1778093215000
382,396,59932632,59773136,PROBE_BW_CRUISE,3,326,1778093216000
469,478,72030872,72030872,PROBE_BW_CRUISE,3,400,1778093219000
469,478,72030872,72030872,PROBE_BW_CRUISE,3,400,1778093220000
469,478,72030872,72030872,PROBE_BW_CRUISE,3,400,1778093221000
499,519,78473560,78369304,PROBE_BW_CRUISE,3,425,1778093225000
499,519,78893360,78369304,PROBE_BW_CRUISE,3,425,1778093226000
529,540,82190304,82190304,PROBE_BW_CRUISE,3,451,1778093230000
529,540,82190304,82190304,PROBE_BW_CRUISE,3,451,1778093231000
529,540,82190304,82190304,PROBE_RTT,3,179,1778093232000
580,579,87595232,87595232,PROBE_BW_CRUISE,3,494,1778093235000
580,579,87845176,87595232,PROBE_BW_CRUISE,3,494,1778093236000
580,579,88069576,87595232,PROBE_BW_CRUISE,3,494,1778093237000
585,573,88925744,88552208,PROBE_BW_CRUISE,3,499,1778093238299
585,573,88925744,88552208,PROBE_BW_CRUISE,3,499,1778093239000
585,573,88925744,88552208,PROBE_BW_CRUISE,3,499,1778093240000
570,568,87642184,85993360,PROBE_BW_CRUISE,3,486,1778093243000
570,568,87642184,85993360,PROBE_BW_CRUISE,3,486,1778093244000
570,568,87642184,85993360,PROBE_BW_CRUISE,3,486,1778093245000
559,552,87081528,84101504,PROBE_BW_CRUISE,3,477,1778093249000
559,550,87081528,83477328,PROBE_BW_CRUISE,3,477,1778093250000
559,550,87081528,83477328,PROBE_BW_CRUISE,3,477,1778093251000
542,541,83887456,81803648,PROBE_BW_CRUISE,3,462,1778093254000
542,541,83887456,81803648,PROBE_BW_CRUISE,3,462,1778093255000
542,541,83887456,81803648,PROBE_BW_CRUISE,3,462,1778093256000
573,569,87649088,86774960,PROBE_BW_DOWN,3,569,1778093259000
573,587,88906416,88358880,PROBE_BW_CRUISE,3,488,1778093260000
573,587,88906416,88358880,PROBE_BW_CRUISE,3,488,1778093261000
593,590,89853032,89853032,PROBE_BW_CRUISE,3,505,1778093264000
593,590,89853032,89853032,PROBE_BW_CRUISE,3,505,1778093265000
593,590,89853032,89853032,PROBE_BW_CRUISE,3,505,1778093266000
590,576,89795040,87355640,PROBE_BW_CRUISE,3,503,1778093269000
590,576,89795040,87355640,PROBE_BW_CRUISE,3,503,1778093270000
