inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
380,510,57133504,57133504,PROBE_BW_CRUISE,3,324,1778062929000
380,358,57133504,40171664,PROBE_BW_CRUISE,3,324,1778062930000
380,285,57133504,32170608,PROBE_BW_CRUISE,3,285,1778062931000
380,269,57133504,30454816,PROBE_BW_CRUISE,3,269,1778062932026
274,222,42108400,25069224,PROBE_BW_CRUISE,3,222,1778062933000
274,215,42108400,24061840,PROBE_BW_CRUISE,3,215,1778062934000
274,265,42108400,29803024,PROBE_RTT,3,129,1778062935000
274,208,42108400,23550216,PROBE_BW_CRUISE,3,208,1778062936000
274,187,42108400,20843608,PROBE_BW_CRUISE,3,187,1778062937000
244,204,30631576,22974368,PROBE_BW_CRUISE,3,204,1778062938000
244,187,30631576,20854656,PROBE_BW_CRUISE,3,187,1778062939000
182,178,29591048,19983296,PROBE_RTT,3,87,1778062940000
182,149,29591048,16670464,PROBE_BW_CRUISE,3,149,1778062941000
182,143,29591048,16068384,PROBE_BW_CRUISE,3,143,1778062942000
182,136,29591048,15337192,PROBE_BW_CRUISE,3,136,1778062943000
134,115,20338880,12919200,PROBE_BW_CRUISE,3,115,1778062944000
134,111,20338880,12288808,PROBE_BW_CRUISE,3,111,1778062945000
134,105,20338880,11717104,PROBE_RTT,3,51,1778062946000
134,107,20338880,11857960,PROBE_BW_CRUISE,3,107,1778062947000
134,95,20338880,10625488,PROBE_BW_CRUISE,3,95,1778062948000
137,135,15388976,15313712,PROBE_BW_DOWN,3,135,1778062949000
137,115,15388976,12935768,PROBE_BW_CRUISE,3,115,1778062950000
137,112,15388976,12470400,PROBE_RTT,3,54,1778062951000
137,112,15388976,12556704,PROBE_BW_CRUISE,3,112,1778062952000
137,110,15388976,12330232,PROBE_BW_CRUISE,3,110,1778062953000
106,133,15011288,14814512,PROBE_BW_DOWN,3,106,1778062954000
106,91,15011288,10236072,PROBE_BW_CRUISE,3,91,1778062955000
106,85,15011288,9510392,PROBE_BW_CRUISE,3,85,1778062956000
106,91,12056120,10343784,PROBE_BW_CRUISE,3,91,1778062957000
106,90,12056120,10113168,PROBE_BW_CRUISE,3,90,1778062958000
106,87,12056120,9740320,PROBE_BW_CRUISE,3,87,1778062959000
106,85,12056120,9410968,PROBE_BW_CRUISE,3,85,1778062960000
106,91,11957384,10289928,PROBE_BW_CRUISE,3,91,1778062961000
106,88,11957384,9705104,PROBE_BW_CRUISE,3,88,1778062962000
106,82,11957384,9178280,PROBE_RTT,3,40,1778062963000
106,88,11957384,9669200,PROBE_BW_CRUISE,3,88,1778062964000
106,85,11957384,9594632,PROBE_BW_CRUISE,3,85,1778062965000
106,104,11538968,11538968,PROBE_BW_CRUISE,3,91,1778062966000
106,83,11538968,9357112,PROBE_BW_CRUISE,3,83,1778062967000
106,80,11538968,8903480,PROBE_BW_CRUISE,3,80,1778062968000
106,88,11538968,9888768,PROBE_BW_CRUISE,3,88,1778062969000
106,86,11538968,9552512,PROBE_BW_CRUISE,3,86,1778062970000
106,85,11538968,9482088,PROBE_BW_CRUISE,3,85,1778062971000
93,91,11715032,10135952,PROBE_BW_CRUISE,3,80,1778062972000
93,76,11715032,8468488,PROBE_BW_CRUISE,3,76,1778062973000
92,84,10408680,9156192,PROBE_BW_DOWN,3,84,1778062974000
92,77,10408680,8590704,PROBE_BW_CRUISE,3,77,1778062975000
92,78,10408680,8572056,PROBE_BW_CRUISE,3,78,1778062976000
92,75,10408680,8312448,PROBE_BW_CRUISE,3,75,1778062977000
92,79,10408680,8880696,PROBE_BW_CRUISE,3,79,1778062978000
