inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
65,48,93359192,50370448,PROBE_BW_CRUISE,3,48,1778050008000
65,54,69628768,54564304,PROBE_BW_CRUISE,3,54,1778050009000
53,42,57159744,45461968,PROBE_BW_CRUISE,3,42,1778050010000
42,36,45237568,34527840,PROBE_BW_CRUISE,3,36,1778050011000
22,25,23231224,23231224,PROBE_BW_CRUISE,3,19,1778050012035
23,17,22109224,16252736,PROBE_BW_CRUISE,3,17,1778050013027
40,33,42017264,30570120,PROBE_BW_CRUISE,3,33,1778050014000
27,22,27119888,20120696,PROBE_BW_CRUISE,3,22,1778050015000
23,19,22661592,17077152,PROBE_BW_CRUISE,3,19,1778050016032
21,16,20016440,15575400,PROBE_BW_CRUISE,3,16,1778050017000
19,11,18090056,10352064,PROBE_RTT,3,5,1778050018000
32,39,32191320,32191320,PROBE_BW_CRUISE,3,28,1778050019047
28,22,29379768,22297024,PROBE_BW_CRUISE,3,22,1778050020000
24,21,24625952,22355024,PROBE_BW_CRUISE,3,21,1778050021000
14,11,14700584,10334808,PROBE_BW_CRUISE,3,11,1778050022035
27,23,26203648,20911968,PROBE_BW_CRUISE,3,23,1778050023000
27,22,26203648,19818272,PROBE_BW_CRUISE,3,22,1778050024000
37,37,40064640,40064640,PROBE_BW_CRUISE,3,32,1778050025015
35,27,36375512,25915040,PROBE_BW_CRUISE,3,27,1778050026000
30,38,32045632,32045632,PROBE_BW_CRUISE,3,26,1778050027024
20,15,26541288,14299424,PROBE_BW_CRUISE,3,15,1778050028000
18,16,17142048,16093240,PROBE_BW_CRUISE,3,16,1778050029012
67,58,65425240,63546504,PROBE_BW_CRUISE,3,58,1778050030022
67,49,65425240,51854248,PROBE_BW_CRUISE,3,49,1778050031000
66,51,68080752,50369760,PROBE_BW_CRUISE,3,51,1778050032000
65,43,64210032,44478752,PROBE_BW_CRUISE,3,43,1778050033000
62,50,59873256,51220408,PROBE_BW_CRUISE,3,50,1778050034000
59,44,57218432,46679248,PROBE_BW_CRUISE,3,44,1778050035000
59,44,52483256,44022360,PROBE_BW_CRUISE,3,44,1778050036000
59,47,54933008,49545352,PROBE_BW_CRUISE,3,47,1778050037000
58,42,56575616,42088376,PROBE_BW_CRUISE,3,42,1778050038000
56,46,56659160,48276280,PROBE_BW_CRUISE,3,46,1778050039000
40,35,52043432,35351560,PROBE_BW_CRUISE,3,35,1778050040000
36,25,38499368,22038792,PROBE_BW_CRUISE,3,25,1778050041045
29,24,31346888,22329480,PROBE_BW_CRUISE,3,24,1778050042035
21,21,23316144,20162816,PROBE_BW_CRUISE,3,18,1778050043000
29,29,31188776,31188776,PROBE_BW_CRUISE,3,25,1778050044024
29,21,31188776,20550160,PROBE_BW_CRUISE,3,21,1778050045000
17,11,18631376,12595368,PROBE_RTT,3,6,1778050046000
20,24,20887800,20887800,PROBE_BW_CRUISE,3,18,1778050047081
20,24,20887800,20887800,PROBE_BW_CRUISE,3,18,1778050048000
26,20,26283744,20998960,PROBE_BW_CRUISE,3,20,1778050049031
25,20,25237696,19573160,PROBE_BW_CRUISE,3,20,1778050050000
38,32,41263280,30559768,PROBE_BW_CRUISE,3,32,1778050051035
38,31,41263280,27946376,PROBE_BW_CRUISE,3,31,1778050052000
29,11,32366696,11250352,PROBE_RTT,3,5,1778050053037
29,22,32366696,21107368,PROBE_BW_CRUISE,3,22,1778050054000
