inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
14,14,13493656,13493656,PROBE_BW_CRUISE,2,12,1778034647115
12,13,13070408,11267616,PROBE_BW_CRUISE,2,11,1778034648000
19,17,16319712,15890936,PROBE_BW_CRUISE,2,17,1778034649058
16,13,16319712,12361992,PROBE_BW_CRUISE,2,13,1778034650000
11,10,11452656,9430992,PROBE_BW_CRUISE,2,10,1778034651055
13,11,10647584,9471040,PROBE_BW_CRUISE,2,11,1778034652000
15,14,13343136,13000672,PROBE_BW_CRUISE,2,13,1778034653157
18,16,16207168,14576304,PROBE_BW_CRUISE,2,16,1778034654108
19,17,18371072,15371712,PROBE_BW_CRUISE,2,17,1778034655099
20,16,17777272,14456160,PROBE_BW_CRUISE,2,16,1778034656083
18,16,18202600,15783920,PROBE_BW_CRUISE,2,16,1778034657045
12,13,12419304,10946552,PROBE_BW_CRUISE,2,11,1778034658000
13,11,10145616,9310160,PROBE_BW_CRUISE,2,11,1778034659000
13,11,10751840,10516392,PROBE_BW_CRUISE,2,11,1778034660071
13,11,11696392,11039072,PROBE_BW_CRUISE,2,11,1778034661068
13,11,11846912,10168400,PROBE_BW_CRUISE,2,11,1778034662000
13,11,11790296,9511776,PROBE_BW_CRUISE,2,11,1778034663076
13,11,10559200,9640888,PROBE_BW_CRUISE,2,11,1778034664111
14,11,13446712,10622728,PROBE_BW_CRUISE,2,11,1778034665000
21,18,19600784,17608112,PROBE_BW_CRUISE,2,18,1778034666133
22,19,21242696,16392904,PROBE_BW_CRUISE,2,19,1778034667000
18,15,17194528,14526592,PROBE_BW_CRUISE,2,15,1778034668000
13,11,12115504,9399920,PROBE_BW_CRUISE,2,11,1778034669000
11,9,10778768,9379208,PROBE_BW_CRUISE,2,9,1778034670000
17,14,14131648,13188480,PROBE_BW_CRUISE,2,14,1778034671045
15,15,13898960,13898960,PROBE_BW_CRUISE,2,13,1778034672000
12,10,10619968,9835600,PROBE_BW_CRUISE,2,10,1778034673137
11,8,9443424,6896312,PROBE_BW_CRUISE,2,8,1778034674000
11,10,11307664,8507160,PROBE_BW_CRUISE,2,10,1778034675000
10,9,9966096,8188160,PROBE_BW_CRUISE,2,9,1778034676066
