inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
102,86,11371872,9790032,PROBE_BW_CRUISE,3,86,1778095775000
102,86,11371872,9790032,PROBE_BW_CRUISE,3,86,1778095776000
102,86,11371872,9718224,PROBE_BW_CRUISE,3,86,1778095777000
102,100,11588680,11475448,PROBE_BW_CRUISE,3,87,1778095778000
102,100,11588680,11475448,PROBE_BW_CRUISE,3,87,1778095779000
105,90,11964288,10234688,PROBE_BW_CRUISE,3,90,1778095781000
105,90,11964288,10234688,PROBE_BW_CRUISE,3,90,1778095782000
110,108,12169360,12169360,PROBE_BW_CRUISE,3,94,1778095783000
110,108,12169360,12169360,PROBE_BW_CRUISE,3,94,1778095784000
110,108,12169360,12169360,PROBE_BW_CRUISE,3,94,1778095785000
109,108,12121024,11993984,PROBE_BW_CRUISE,3,93,1778095786000
109,108,12121024,11993984,PROBE_RTT,3,52,1778095787000
121,125,14060528,14060528,PROBE_BW_CRUISE,3,104,1778095790000
121,125,14060528,14060528,PROBE_BW_CRUISE,3,104,1778095791000
121,125,14060528,14060528,PROBE_BW_CRUISE,3,104,1778095792000
127,135,14881488,14881488,PROBE_BW_CRUISE,3,109,1778095793000
127,135,14881488,14881488,PROBE_BW_CRUISE,3,109,1778095794000
127,135,14881488,14881488,PROBE_BW_CRUISE,3,109,1778095795000
127,135,14881488,14881488,PROBE_RTT,3,65,1778095796000
127,104,14881488,11832416,PROBE_BW_CRUISE,3,104,1778095797000
127,104,14881488,11832416,PROBE_BW_CRUISE,3,104,1778095798000
118,124,14040504,14040504,PROBE_BW_CRUISE,3,101,1778095799000
118,124,14040504,14040504,PROBE_BW_CRUISE,3,101,1778095800000
118,124,14040504,14040504,PROBE_BW_CRUISE,3,101,1778095801000
118,101,14040504,11475448,PROBE_BW_CRUISE,3,101,1778095803000
120,119,14040504,13378352,PROBE_BW_CRUISE,3,103,1778095804000
120,124,13938320,13938320,PROBE_BW_CRUISE,3,103,1778095805000
120,124,13938320,13938320,PROBE_BW_CRUISE,3,103,1778095806000
120,124,13938320,13938320,PROBE_BW_CRUISE,3,103,1778095807000
125,122,14137856,14002528,PROBE_BW_CRUISE,3,107,1778095808000
125,122,14137856,14002528,PROBE_BW_CRUISE,3,107,1778095809000
125,107,14137856,12179712,PROBE_BW_CRUISE,3,107,1778095810000
125,107,14137856,12179712,PROBE_BW_CRUISE,3,107,1778095811000
121,105,13741536,11815152,PROBE_BW_CRUISE,3,104,1778095812000
121,105,13741536,11815152,PROBE_BW_CRUISE,3,104,1778095813000
121,105,13741536,11815152,PROBE_BW_CRUISE,3,104,1778095814000
127,107,14509328,12036792,PROBE_BW_CRUISE,3,107,1778095815000
127,107,14509328,12036792,PROBE_BW_CRUISE,3,107,1778095816000
127,107,14509328,12036792,PROBE_BW_CRUISE,3,107,1778095817000
127,124,14509328,14099880,PROBE_BW_CRUISE,3,109,1778095818000
127,124,14509328,14099880,PROBE_BW_CRUISE,3,109,1778095819000
130,125,14590800,14105408,PROBE_BW_DOWN,3,125,1778095820057
133,125,14678488,14105408,PROBE_BW_CRUISE,3,114,1778095821000
133,125,14678488,14105408,PROBE_BW_CRUISE,3,114,1778095822000
133,125,14678488,14105408,PROBE_RTT,3,61,1778095823000
133,113,14678488,12861200,PROBE_BW_CRUISE,3,113,1778095824000
133,114,14678488,12875696,PROBE_BW_CRUISE,3,114,1778095825000
123,128,14296664,14296664,PROBE_BW_CRUISE,3,105,1778095826000
123,128,14296664,14296664,PROBE_BW_CRUISE,3,105,1778095827000
124,120,14133720,13617256,PROBE_BW_CRUISE,3,106,1778095828000
124,124,14133720,14066744,PROBE_BW_CRUISE,3,106,1778095829000
124,124,14133720,14066744,PROBE_BW_CRUISE,3,106,1778095830000
124,124,14133720,14066744,PROBE_BW_CRUISE,3,106,1778095831000
123,122,14085384,13994240,PROBE_BW_CRUISE,3,105,1778095832000
123,122,14085384,13994240,PROBE_BW_CRUISE,3,105,1778095833000
123,105,14085384,11931840,PROBE_BW_CRUISE,3,105,1778095834000
129,133,14991264,14991264,PROBE_BW_CRUISE,3,110,1778095835000
129,133,14991264,14991264,PROBE_BW_CRUISE,3,110,1778095836000
