inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
235,218,51967480,48018744,PROBE_BW_CRUISE,2,201,1778038398000
235,195,51967480,42175376,PROBE_BW_CRUISE,2,195,1778038399000
235,167,51967480,37562416,PROBE_BW_CRUISE,2,167,1778038400000
235,134,51967480,29813376,PROBE_BW_CRUISE,2,134,1778038401000
232,175,50960104,38081640,PROBE_BW_CRUISE,2,175,1778038402000
232,157,50960104,34092160,PROBE_BW_CRUISE,2,157,1778038403000
218,174,50358712,37529272,PROBE_BW_CRUISE,2,174,1778038404000
218,146,50358712,32051848,PROBE_BW_CRUISE,2,146,1778038405000
218,182,47157736,40380872,PROBE_BW_CRUISE,2,182,1778038406000
218,165,47157736,36047544,PROBE_BW_CRUISE,2,165,1778038407000
218,138,47157736,29850664,PROBE_BW_CRUISE,2,138,1778038408000
210,175,45548272,38470368,PROBE_BW_CRUISE,2,175,1778038409000
210,156,45548272,34153608,PROBE_BW_CRUISE,2,156,1778038410000
210,134,45548272,29524072,PROBE_BW_CRUISE,2,134,1778038411000
139,110,43372632,24068752,PROBE_BW_CRUISE,2,110,1778038412000
139,105,43372632,22903944,PROBE_BW_CRUISE,2,105,1778038413000
105,104,30004632,23044792,PROBE_BW_CRUISE,2,90,1778038414000
105,84,30004632,18132168,PROBE_BW_CRUISE,2,84,1778038415000
105,76,30004632,16460568,PROBE_BW_CRUISE,2,76,1778038416000
90,71,22512448,15908888,PROBE_BW_CRUISE,2,71,1778038417000
90,66,22512448,14472040,PROBE_BW_CRUISE,2,66,1778038418000
90,63,22512448,13630368,PROBE_BW_CRUISE,2,63,1778038419000
63,49,19405384,10825720,PROBE_BW_CRUISE,2,49,1778038420000
64,60,14017032,13508848,PROBE_BW_CRUISE,2,55,1778038421104
64,60,14017032,13508848,PROBE_BW_CRUISE,2,55,1778038422000
64,55,14017032,12034024,PROBE_BW_CRUISE,2,55,1778038423000
64,53,14017032,11673608,PROBE_BW_CRUISE,2,53,1778038424000
53,43,13557184,9422704,PROBE_RTT,2,21,1778038425000
53,45,13557184,9765176,PROBE_BW_CRUISE,2,45,1778038426000
53,42,13557184,9281856,PROBE_BW_CRUISE,2,42,1778038427000
53,46,11567272,9995096,PROBE_BW_CRUISE,2,46,1778038428000
53,43,11567272,9299112,PROBE_BW_CRUISE,2,43,1778038429000
52,42,11171640,9126496,PROBE_BW_CRUISE,2,42,1778038430000
52,40,11171640,8697032,PROBE_BW_CRUISE,2,40,1778038431000
52,44,11256568,9575296,PROBE_BW_CRUISE,2,44,1778038432000
52,39,11256568,8631440,PROBE_BW_CRUISE,2,39,1778038433000
52,44,11137120,9792792,PROBE_BW_CRUISE,2,44,1778038434000
52,44,11137120,9678864,PROBE_BW_CRUISE,2,44,1778038435000
48,41,10842984,8955952,PROBE_BW_CRUISE,2,41,1778038436000
48,39,10842984,8504392,PROBE_BW_CRUISE,2,39,1778038437000
48,41,10686248,9140312,PROBE_BW_CRUISE,2,41,1778038438000
48,37,10686248,8261352,PROBE_BW_CRUISE,2,37,1778038439000
40,35,10452872,7576416,PROBE_BW_CRUISE,2,35,1778038440000
40,35,10452872,7552944,PROBE_BW_CRUISE,2,35,1778038441000
38,32,9794176,6870768,PROBE_BW_CRUISE,2,32,1778038442000
38,32,8309688,7106904,PROBE_BW_CRUISE,2,32,1778038443000
38,29,8309688,6457176,PROBE_BW_CRUISE,2,29,1778038444000
38,33,8233736,7232568,PROBE_BW_CRUISE,2,33,1778038445000
38,30,8233736,6483416,PROBE_BW_CRUISE,2,30,1778038446000
38,33,8110144,7144184,PROBE_BW_CRUISE,2,33,1778038447000
38,30,8110144,6671912,PROBE_BW_CRUISE,2,30,1778038448000
37,31,8249616,6883888,PROBE_BW_CRUISE,2,31,1778038449000
31,35,7764912,7584704,PROBE_BW_CRUISE,2,27,1778038450000
31,26,7764912,5685248,PROBE_BW_CRUISE,2,26,1778038451000
30,26,6621512,5612744,PROBE_BW_CRUISE,2,26,1778038452000
30,30,6700912,6546936,PROBE_BW_CRUISE,2,26,1778038453000
30,24,6700912,5054168,PROBE_BW_CRUISE,2,24,1778038454000
26,21,6700912,4631600,PROBE_BW_CRUISE,2,21,1778038455000
26,22,5917928,4692360,PROBE_BW_CRUISE,2,22,1778038456000
26,22,5595488,4901576,PROBE_BW_CRUISE,2,22,1778038457000
21,18,5210208,3780264,PROBE_BW_CRUISE,2,18,1778038458000
20,17,4552200,3727104,PROBE_BW_CRUISE,2,17,1778038459000
20,17,4224920,3665648,PROBE_BW_CRUISE,2,17,1778038460000
20,16,4474872,3571744,PROBE_BW_CRUISE,2,16,1778038461000
20,17,4322280,3761624,PROBE_BW_CRUISE,2,17,1778038462000
21,18,4575672,3822384,PROBE_BW_CRUISE,2,18,1778038463000
