inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
88,88,19253480,19253480,PROBE_BW_CRUISE,3,75,1778052569000
88,69,19253480,14873200,PROBE_BW_CRUISE,3,69,1778052570000
88,62,19253480,13465352,PROBE_BW_CRUISE,3,62,1778052571000
85,71,18879936,15605088,PROBE_BW_CRUISE,3,71,1778052572000
85,69,18879936,14802080,PROBE_BW_CRUISE,3,69,1778052573000
85,73,18879936,16050432,PROBE_BW_CRUISE,3,73,1778052574000
85,67,18879936,14421640,PROBE_BW_CRUISE,3,67,1778052575000
85,65,18879936,14233144,PROBE_BW_CRUISE,3,65,1778052576000
85,72,18162552,15623728,PROBE_BW_CRUISE,3,72,1778052577000
85,67,18162552,14438208,PROBE_BW_CRUISE,3,67,1778052578000
85,85,18059672,18059672,PROBE_BW_CRUISE,3,73,1778052579000
85,72,18059672,15645824,PROBE_BW_CRUISE,3,72,1778052580000
85,69,18059672,14797936,PROBE_BW_CRUISE,3,69,1778052581000
76,64,17727560,14162024,PROBE_BW_CRUISE,3,64,1778052582000
76,61,17727560,13466040,PROBE_BW_CRUISE,3,61,1778052583000
76,55,17727560,11962216,PROBE_BW_CRUISE,3,55,1778052584000
74,60,16267928,13499872,PROBE_BW_CRUISE,3,60,1778052585000
74,58,16267928,12930936,PROBE_BW_CRUISE,3,58,1778052586000
74,54,16267928,11610776,PROBE_BW_CRUISE,3,54,1778052587000
59,50,15966888,10700056,PROBE_BW_CRUISE,3,50,1778052588000
59,49,15966888,10508112,PROBE_BW_CRUISE,3,49,1778052589000
59,51,14687464,11291088,PROBE_BW_CRUISE,3,51,1778052590000
59,34,14687464,7547416,PROBE_BW_CRUISE,3,34,1778052591000
61,51,13417016,11316640,PROBE_BW_CRUISE,3,51,1778052592000
61,50,13417016,10980384,PROBE_BW_CRUISE,3,50,1778052593000
61,47,13417016,10272664,PROBE_BW_CRUISE,3,47,1778052594000
61,50,13260288,10932056,PROBE_BW_CRUISE,3,50,1778052595000
61,50,13260288,11030096,PROBE_BW_CRUISE,3,50,1778052596000
61,47,13260288,10179448,PROBE_BW_CRUISE,3,47,1778052597000
61,57,12849464,12229424,PROBE_BW_CRUISE,3,52,1778052598000
61,49,12849464,10488776,PROBE_BW_CRUISE,3,49,1778052599000
61,47,12849464,9814200,PROBE_BW_CRUISE,3,47,1778052600000
60,49,13740848,10516392,PROBE_RTT,3,23,1778052601000
60,48,13740848,10399016,PROBE_BW_CRUISE,3,48,1778052602000
60,43,13740848,9388872,PROBE_BW_CRUISE,3,43,1778052603000
58,48,12796984,10379688,PROBE_BW_CRUISE,3,48,1778052604000
58,44,12796984,9369544,PROBE_BW_CRUISE,3,44,1778052605000
48,44,12092024,9375752,PROBE_BW_CRUISE,3,41,1778052606000
48,38,12092024,8396680,PROBE_BW_CRUISE,3,38,1778052607000
48,36,12092024,7944432,PROBE_BW_CRUISE,3,36,1778052608000
47,39,11808936,8688744,PROBE_BW_CRUISE,3,39,1778052609000
47,38,11808936,8429824,PROBE_BW_CRUISE,3,38,1778052610000
47,41,10594416,8995312,PROBE_BW_CRUISE,3,41,1778052611000
47,40,10594416,8498872,PROBE_BW_CRUISE,3,40,1778052612000
47,38,10594416,8279304,PROBE_BW_CRUISE,3,38,1778052613000
47,34,10594416,7481824,PROBE_BW_CRUISE,3,34,1778052614067
41,34,10031696,7587464,PROBE_BW_CRUISE,3,34,1778052615000
33,28,9919840,6237616,PROBE_BW_CRUISE,3,28,1778052616000
28,32,7074448,7074448,PROBE_BW_DOWN,3,28,1778052617000
28,23,7074448,5086616,PROBE_RTT,3,12,1778052618000
28,22,7074448,4869120,PROBE_BW_CRUISE,3,22,1778052619000
27,22,6211376,4807672,PROBE_BW_CRUISE,3,22,1778052620000
25,21,5775696,4628152,PROBE_BW_CRUISE,3,21,1778052621000
22,21,5304112,4555656,PROBE_BW_CRUISE,3,19,1778052622000
19,19,4555656,4084072,PROBE_BW_CRUISE,3,17,1778052623000
19,16,4178664,3569672,PROBE_BW_CRUISE,3,16,1778052624000
17,15,4024688,3306608,PROBE_BW_CRUISE,3,15,1778052625000
16,15,3504776,3129856,PROBE_BW_CRUISE,3,14,1778052626000
16,12,3454368,2577480,PROBE_BW_CRUISE,3,12,1778052627000
16,15,3489584,3216160,PROBE_BW_CRUISE,3,14,1778052628000
15,16,3531008,3319728,PROBE_BW_CRUISE,3,13,1778052629000
15,14,3343208,2826048,PROBE_BW_CRUISE,3,13,1778052630000
13,13,2719032,2633408,PROBE_BW_CRUISE,3,12,1778052631000
14,14,2915808,2915808,PROBE_BW_CRUISE,3,12,1778052632019
14,11,2915808,2413152,PROBE_BW_CRUISE,3,11,1778052633000
13,6,2589912,1820736,PROBE_RTT,3,4,1778052634065
14,16,3419848,3419848,PROBE_BW_CRUISE,3,12,1778052635014
14,11,3419848,2422824,PROBE_BW_CRUISE,3,11,1778052636000
14,13,3162304,2861264,PROBE_BW_CRUISE,3,12,1778052637000
16,18,3740216,3740216,PROBE_BW_CRUISE,3,14,1778052638000
18,20,4186944,4186944,PROBE_BW_CRUISE,3,16,1778052639000
18,15,4037808,3393608,PROBE_BW_CRUISE,3,15,1778052640000
19,21,4354728,4354728,PROBE_BW_CRUISE,3,17,1778052641157
19,21,4354728,4354728,PROBE_BW_CRUISE,3,17,1778052642000
19,16,4113760,3476464,PROBE_BW_CRUISE,3,16,1778052643000
18,20,4092352,4092352,PROBE_BW_DOWN,3,18,1778052644000
17,17,4000520,3772672,PROBE_BW_CRUISE,3,15,1778052645000
17,15,4000520,3328016,PROBE_BW_CRUISE,3,15,1778052646000
20,26,5289608,5289608,PROBE_BW_CRUISE,3,18,1778052647000
20,18,5289608,3994312,PROBE_BW_CRUISE,3,18,1778052648000
19,19,4186944,4068184,PROBE_BW_CRUISE,3,17,1778052649000
19,17,4186944,3625600,PROBE_BW_CRUISE,3,17,1778052650000
19,16,4135856,3324560,PROBE_BW_CRUISE,3,16,1778052651000
15,16,3527560,3527560,PROBE_BW_DOWN,3,15,1778052652000
14,14,3459896,3459896,PROBE_BW_CRUISE,3,12,1778052653000
20,25,4610888,4610888,PROBE_BW_CRUISE,3,18,1778052654000
20,17,4610888,3847240,PROBE_BW_CRUISE,3,17,1778052655000
20,17,4443800,3701552,PROBE_BW_CRUISE,3,17,1778052656000
20,20,4424464,4226992,PROBE_BW_CRUISE,3,18,1778052657000
20,18,4351280,3858288,PROBE_BW_CRUISE,3,18,1778052658000
17,18,4294656,3923192,PROBE_BW_DOWN,3,17,1778052659000
17,14,3685672,3118112,PROBE_BW_CRUISE,3,14,1778052660000
19,19,3971520,3971520,PROBE_BW_CRUISE,3,17,1778052661011
19,17,3971520,3771984,PROBE_BW_CRUISE,3,17,1778052662000
17,15,3913528,3342512,PROBE_BW_CRUISE,3,15,1778052663000
13,13,3273464,3273464,PROBE_BW_CRUISE,3,12,1778052664000
11,11,2666552,2422128,PROBE_BW_DOWN,3,11,1778052665000
10,8,2422824,1694384,PROBE_RTT,3,4,1778052666000
23,22,5580984,4811120,PROBE_BW_CRUISE,3,20,1778052667000
23,16,5580984,3369440,PROBE_BW_CRUISE,3,16,1778052668000
21,18,4978216,3997760,PROBE_BW_CRUISE,3,18,1778052669000
21,17,4564632,3672552,PROBE_BW_CRUISE,3,17,1778052670033
21,25,4742080,4736552,PROBE_BW_CRUISE,3,18,1778052671000
21,18,4742080,4082688,PROBE_BW_CRUISE,3,18,1778052672000
19,16,4207664,3526176,PROBE_BW_CRUISE,3,16,1778052673000
19,17,4142760,3739528,PROBE_BW_CRUISE,3,17,1778052674000
18,14,3971520,3105688,PROBE_BW_CRUISE,3,14,1778052675000
18,14,3896952,3063568,PROBE_BW_CRUISE,3,14,1778052676000
16,13,3912832,2815696,PROBE_BW_CRUISE,3,13,1778052677034
17,19,3896264,3896264,PROBE_BW_CRUISE,3,15,1778052678000
17,14,3896264,3011096,PROBE_BW_CRUISE,3,14,1778052679000
25,30,6341872,6341872,PROBE_BW_CRUISE,3,22,1778052680000
25,18,6341872,3908688,PROBE_BW_CRUISE,3,18,1778052681000
25,21,5408368,4429296,PROBE_BW_CRUISE,3,21,1778052682000
25,21,5389040,4665432,PROBE_BW_CRUISE,3,21,1778052683000
23,20,5148760,4151736,PROBE_BW_CRUISE,3,20,1778052684000
21,18,4906408,3867952,PROBE_BW_CRUISE,3,18,1778052685000
21,18,4492128,3939760,PROBE_BW_CRUISE,3,18,1778052686000
21,20,4335392,4125496,PROBE_BW_CRUISE,3,18,1778052687000
21,18,4335392,3830672,PROBE_BW_CRUISE,3,18,1778052688000
18,16,3974288,3568296,PROBE_BW_CRUISE,3,16,1778052689000
18,16,3974288,3563464,PROBE_BW_CRUISE,3,16,1778052690000
18,21,4443104,4443104,PROBE_BW_CRUISE,3,16,1778052691000
18,17,3925264,3553104,PROBE_BW_CRUISE,3,16,1778052692000
18,17,3842408,3717432,PROBE_BW_CRUISE,3,16,1778052693000
15,13,3717432,2880592,PROBE_BW_CRUISE,3,13,1778052694000
15,12,3497864,2638248,PROBE_BW_CRUISE,3,12,1778052695000
43,43,10614440,9368160,PROBE_BW_CRUISE,3,37,1778052696000
