inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
12,11,11275904,9843888,PROBE_BW_CRUISE,2,11,1778032077399
9,9,11355304,7983784,PROBE_BW_CRUISE,2,8,1778032078000
7,8,7048904,6221736,PROBE_BW_CRUISE,2,6,1778032079000
11,9,10740104,7952024,PROBE_BW_CRUISE,2,9,1778032080000
14,11,11329064,10523992,PROBE_BW_CRUISE,2,11,1778032081399
15,12,12409640,9671272,PROBE_BW_CRUISE,2,12,1778032082570
13,11,13510920,9923984,PROBE_BW_CRUISE,2,11,1778032083000
13,11,11492704,10708344,PROBE_BW_CRUISE,2,11,1778032084142
12,11,10281640,9601536,PROBE_BW_CRUISE,2,11,1778032085333
14,11,13036576,10903056,PROBE_BW_CRUISE,2,11,1778032086000
16,15,15893696,15893696,PROBE_BW_CRUISE,2,14,1778032087000
15,15,15082408,14842128,PROBE_BW_CRUISE,2,13,1778032088000
15,12,13781584,11485112,PROBE_BW_CRUISE,2,12,1778032089000
12,11,10069664,9678864,PROBE_BW_CRUISE,2,11,1778032090222
13,11,10573016,9542848,PROBE_BW_CRUISE,2,11,1778032091000
17,12,13875488,11480280,PROBE_BW_CRUISE,2,12,1778032092000
16,13,15258480,13501256,PROBE_BW_CRUISE,2,13,1778032093000
12,12,10879576,10879576,PROBE_BW_CRUISE,2,11,1778032094499
12,10,9243184,8634888,PROBE_BW_CRUISE,2,10,1778032095124
15,12,14137856,12491800,PROBE_BW_CRUISE,2,12,1778032096000
20,17,16579328,14785512,PROBE_BW_CRUISE,2,17,1778032097166
15,12,12620920,10403160,PROBE_BW_CRUISE,2,12,1778032098570
15,13,12776960,10845056,PROBE_BW_CRUISE,2,13,1778032099285
11,11,10420424,10420424,PROBE_BW_CRUISE,2,10,1778032100000
13,13,11373256,11373256,PROBE_BW_CRUISE,2,12,1778032101249
19,14,14184808,12369592,PROBE_BW_CRUISE,2,14,1778032102272
19,11,16968056,11519632,PROBE_RTT,2,5,1778032103333
14,11,14592184,11451968,PROBE_BW_CRUISE,2,11,1778032104000
10,8,7750408,6941880,PROBE_BW_CRUISE,2,8,1778032105832
9,9,8866888,8061808,PROBE_BW_CRUISE,2,8,1778032106000
13,11,11097072,10095216,PROBE_BW_CRUISE,2,11,1778032107000
13,12,11570040,11570040,PROBE_BW_CRUISE,2,12,1778032108285
14,13,12884672,12884672,PROBE_BW_CRUISE,2,12,1778032109399
15,12,11683960,10897528,PROBE_BW_CRUISE,2,12,1778032110142
13,14,13402520,12455208,PROBE_BW_CRUISE,2,12,1778032111000
14,13,13517136,12544280,PROBE_BW_CRUISE,2,12,1778032112249
16,13,14695752,13608968,PROBE_BW_CRUISE,2,13,1778032113499
14,11,11623896,10657248,PROBE_BW_CRUISE,2,11,1778032114199
13,10,11023192,9582896,PROBE_BW_CRUISE,2,10,1778032115666
12,13,12203880,12203880,PROBE_BW_CRUISE,2,11,1778032116399
9,8,7557080,7212544,PROBE_BW_CRUISE,2,8,1778032117000
15,12,12801128,10187048,PROBE_BW_CRUISE,2,12,1778032118199
15,13,12935768,12267400,PROBE_BW_CRUISE,2,13,1778032119000
15,13,14549376,12194216,PROBE_BW_CRUISE,2,13,1778032120399
13,11,10966576,10834008,PROBE_BW_CRUISE,2,11,1778032121166
16,14,12859128,12406872,PROBE_BW_CRUISE,2,14,1778032122000
16,13,14757200,11339424,PROBE_BW_CRUISE,2,13,1778032123499
13,14,13479848,13479848,PROBE_BW_CRUISE,2,12,1778032124285
13,14,12948888,12886744,PROBE_BW_CRUISE,2,12,1778032125333
11,10,10417656,9078168,PROBE_BW_CRUISE,2,10,1778032126249
13,11,11330448,10621344,PROBE_BW_CRUISE,2,11,1778032127000
14,11,11062552,10560584,PROBE_BW_CRUISE,2,11,1778032128249
14,12,13666272,10953456,PROBE_BW_CRUISE,2,12,1778032129249
19,16,16413616,14099880,PROBE_BW_CRUISE,2,16,1778032130454
17,17,16363216,15832936,PROBE_BW_CRUISE,2,15,1778032131000
16,13,13492280,12300544,PROBE_BW_CRUISE,2,13,1778032132000
16,13,14081240,12553944,PROBE_BW_CRUISE,2,13,1778032133000
15,11,15730752,11060480,PROBE_BW_CRUISE,2,11,1778032134000
13,12,12721728,12037480,PROBE_BW_CRUISE,2,12,1778032135199
13,12,10994888,10697296,PROBE_BW_CRUISE,2,12,1778032136499
13,12,11570040,10750464,PROBE_BW_CRUISE,2,12,1778032137000
12,9,9170688,8000360,PROBE_BW_CRUISE,2,9,1778032138799
19,16,15433856,14642584,PROBE_BW_CRUISE,2,16,1778032139222
15,16,14718536,14718536,PROBE_BW_CRUISE,2,13,1778032140444
15,13,12759008,12379256,PROBE_BW_CRUISE,2,13,1778032141124
12,9,9575992,7573656,PROBE_BW_CRUISE,2,9,1778032142599
13,11,11449208,10506040,PROBE_BW_CRUISE,2,11,1778032143000
14,11,11779248,10285784,PROBE_BW_CRUISE,2,11,1778032144000
13,15,14695752,13595848,PROBE_BW_CRUISE,2,12,1778032145000
9,8,8697720,6977784,PROBE_BW_CRUISE,2,8,1778032146000
14,11,11597656,10492232,PROBE_BW_CRUISE,2,11,1778032147199
17,16,16151928,14478256,PROBE_BW_CRUISE,2,15,1778032148000
17,17,16371496,14061912,PROBE_BW_CRUISE,2,15,1778032149000
15,13,14803464,11338736,PROBE_BW_CRUISE,2,13,1778032150000
19,16,16068384,13467424,PROBE_BW_CRUISE,2,16,1778032151000
17,14,15716944,14351904,PROBE_BW_CRUISE,2,14,1778032152333
18,16,16341808,13381112,PROBE_BW_CRUISE,2,16,1778032153166
16,15,15305424,14661224,PROBE_BW_CRUISE,2,14,1778032154428
16,14,15098976,13375592,PROBE_BW_CRUISE,2,14,1778032155000
13,13,12563608,12563608,PROBE_BW_CRUISE,2,12,1778032156000
15,12,11735056,11077048,PROBE_BW_CRUISE,2,12,1778032157399
15,12,12705848,11248976,PROBE_BW_CRUISE,2,12,1778032158181
14,11,12817696,9568392,PROBE_BW_CRUISE,2,11,1778032159499
16,12,12384088,10619272,PROBE_BW_CRUISE,2,12,1778032160000
13,11,10225024,8543064,PROBE_BW_CRUISE,2,11,1778032161333
16,13,14893224,11414688,PROBE_BW_CRUISE,2,13,1778032162000
16,12,12491112,10477040,PROBE_BW_CRUISE,2,12,1778032163124
16,13,13994240,11221352,PROBE_BW_CRUISE,2,13,1778032164124
13,11,11940816,10481872,PROBE_BW_CRUISE,2,11,1778032165000
15,12,13501256,11117096,PROBE_BW_CRUISE,2,12,1778032166000
15,13,14110928,11470608,PROBE_BW_CRUISE,2,13,1778032167499
13,10,13546136,9764488,PROBE_BW_CRUISE,2,10,1778032168428
12,11,9314304,9309472,PROBE_BW_CRUISE,2,11,1778032169199
12,11,10499136,10499136,PROBE_BW_CRUISE,2,11,1778032170599
9,9,8609344,8182640,PROBE_BW_CRUISE,2,8,1778032171000
12,11,11673608,9577368,PROBE_BW_CRUISE,2,11,1778032172428
18,18,15589896,15322000,PROBE_BW_CRUISE,2,16,1778032173166
15,12,14569400,11097072,PROBE_BW_CRUISE,2,12,1778032174000
16,13,14193096,11142640,PROBE_BW_CRUISE,2,13,1778032175399
14,13,12582944,12275688,PROBE_BW_CRUISE,2,12,1778032176333
11,11,10506728,9705792,PROBE_BW_CRUISE,2,10,1778032177000
14,11,12806648,11632872,PROBE_BW_CRUISE,2,11,1778032178000
14,12,12538064,11846912,PROBE_BW_CRUISE,2,12,1778032179000
14,11,11476824,9880480,PROBE_BW_CRUISE,2,11,1778032180142
13,12,12774200,10189120,PROBE_BW_CRUISE,2,12,1778032181000
11,11,9797624,9797624,PROBE_BW_CRUISE,2,10,1778032182000
15,11,12839104,10100048,PROBE_BW_CRUISE,2,11,1778032183454
13,13,11503064,11503064,PROBE_BW_CRUISE,2,12,1778032184166
17,13,15048576,12397896,PROBE_BW_CRUISE,2,13,1778032185374
18,17,16729848,16729848,PROBE_BW_CRUISE,2,16,1778032186374
19,14,16287264,13118048,PROBE_BW_CRUISE,2,14,1778032187000
18,13,16133976,12778344,PROBE_BW_CRUISE,2,13,1778032188499
17,17,16828584,15873680,PROBE_BW_CRUISE,2,15,1778032189428
14,15,14364328,14364328,PROBE_BW_CRUISE,2,12,1778032190000
11,10,9165168,8707392,PROBE_BW_CRUISE,2,10,1778032191000
12,13,12087192,12087192,PROBE_BW_CRUISE,2,11,1778032192399
15,13,14279400,10364496,PROBE_BW_CRUISE,2,13,1778032193142
14,11,13540608,11247592,PROBE_BW_CRUISE,2,11,1778032194249
16,13,13664200,10477728,PROBE_BW_CRUISE,2,13,1778032195000
17,16,16332144,14212432,PROBE_BW_CRUISE,2,15,1778032196142
17,16,16332144,14212432,PROBE_BW_CRUISE,2,15,1778032197249
13,12,11475448,11475448,PROBE_BW_CRUISE,2,12,1778032198000
15,14,13365232,13365232,PROBE_BW_CRUISE,2,13,1778032199000
17,14,13174664,11658416,PROBE_BW_CRUISE,2,14,1778032200333
16,13,13441872,12661656,PROBE_BW_CRUISE,2,13,1778032201000
17,15,14921528,14674344,PROBE_BW_CRUISE,2,15,1778032202374
15,12,13747752,11072216,PROBE_BW_CRUISE,2,12,1778032203285
14,11,12650608,10403160,PROBE_BW_CRUISE,2,11,1778032204199
14,14,13368000,13368000,PROBE_BW_CRUISE,2,12,1778032205285
11,9,8676320,8342136,PROBE_BW_CRUISE,2,9,1778032206285
9,9,10477040,9512464,PROBE_BW_CRUISE,2,8,1778032207000
9,9,8673560,8590704,PROBE_BW_CRUISE,2,8,1778032208000
18,15,16926624,13933480,PROBE_BW_CRUISE,2,15,1778032209555
18,15,17454136,14127504,PROBE_BW_CRUISE,2,15,1778032210333
11,16,14235904,13255448,PROBE_BW_CRUISE,2,10,1778032211000
12,11,11563136,9674032,PROBE_BW_CRUISE,2,11,1778032212000
10,8,8652840,7693792,PROBE_BW_CRUISE,2,8,1778032213166
14,15,13541304,12759008,PROBE_BW_CRUISE,2,12,1778032214499
15,12,12997912,10008904,PROBE_RTT,2,5,1778032215199
17,15,14401616,13147736,PROBE_BW_CRUISE,2,15,1778032216199
17,15,16291408,14402304,PROBE_BW_CRUISE,2,15,1778032217000
16,17,15173552,14289760,PROBE_BW_CRUISE,2,14,1778032218000
18,15,16803728,14488616,PROBE_BW_CRUISE,2,15,1778032219363
15,12,12425520,10516392,PROBE_BW_CRUISE,2,12,1778032220285
17,14,15379304,13456376,PROBE_BW_CRUISE,2,14,1778032221124
17,13,15379304,12396520,PROBE_BW_CRUISE,2,13,1778032222428
14,11,11532752,9478632,PROBE_BW_CRUISE,2,11,1778032223299
17,17,15618208,15618208,PROBE_BW_CRUISE,2,15,1778032224000
17,15,15361352,14200000,PROBE_BW_CRUISE,2,15,1778032225249
9,12,11035624,9524896,PROBE_BW_CRUISE,2,8,1778032226000
14,11,11318016,10070360,PROBE_BW_CRUISE,2,11,1778032227000
14,13,11727464,11727464,PROBE_BW_CRUISE,2,12,1778032228222
15,12,12738296,11304904,PROBE_BW_CRUISE,2,12,1778032229142
13,12,11003864,9573920,PROBE_BW_CRUISE,2,12,1778032230000
18,15,18016176,13540608,PROBE_BW_CRUISE,2,15,1778032231222
13,11,12563608,10442520,PROBE_BW_CRUISE,2,11,1778032232000
13,10,11427112,9696816,PROBE_BW_CRUISE,2,10,1778032233142
13,12,10463920,10140784,PROBE_BW_CRUISE,2,12,1778032234249
15,12,14428544,12653368,PROBE_BW_CRUISE,2,12,1778032235499
19,15,14218640,13492968,PROBE_BW_CRUISE,2,15,1778032236166
15,12,14835224,11274520,PROBE_BW_CRUISE,2,12,1778032237000
13,11,10990744,9807984,PROBE_BW_CRUISE,2,11,1778032238249
15,13,12850840,12781792,PROBE_BW_CRUISE,2,13,1778032239499
6,6,5728056,5728056,PROBE_BW_CRUISE,2,5,1778032240000
14,11,11949104,10357592,PROBE_BW_CRUISE,2,11,1778032241333
15,12,13231976,9938480,PROBE_BW_CRUISE,2,12,1778032242142
17,12,13655920,11338736,PROBE_BW_CRUISE,2,12,1778032243399
16,14,13473640,13302400,PROBE_BW_CRUISE,2,14,1778032244666
14,11,12183168,9998552,PROBE_BW_CRUISE,2,11,1778032245000
11,12,12593992,10254712,PROBE_BW_CRUISE,2,10,1778032246000
14,12,12444848,10957600,PROBE_BW_CRUISE,2,12,1778032247299
14,11,14300120,10313400,PROBE_BW_CRUISE,2,11,1778032248000
15,16,15099672,14400232,PROBE_BW_CRUISE,2,13,1778032249000
19,15,16334904,13388016,PROBE_BW_CRUISE,2,15,1778032250166
11,10,10417656,9879104,PROBE_BW_CRUISE,2,10,1778032251166
15,13,13861672,12252904,PROBE_BW_CRUISE,2,13,1778032252000
14,11,11759912,10528824,PROBE_BW_CRUISE,2,11,1778032253374
14,11,12515280,10874744,PROBE_BW_CRUISE,2,11,1778032254142
15,11,12049904,10318232,PROBE_BW_CRUISE,2,11,1778032255333
12,11,11984312,10887864,PROBE_BW_CRUISE,2,11,1778032256249
13,13,12576728,11414688,PROBE_BW_CRUISE,2,12,1778032257000
14,11,13181568,10193952,PROBE_BW_CRUISE,2,11,1778032258142
15,12,13979744,11503064,PROBE_BW_CRUISE,2,12,1778032259166
15,12,12257736,11447824,PROBE_BW_CRUISE,2,12,1778032260285
9,6,4708936,4300872,PROBE_BW_CRUISE,2,6,1778032261333
9,8,8098400,8007952,PROBE_BW_CRUISE,2,8,1778032262000
14,11,11718488,9676104,PROBE_BW_CRUISE,2,11,1778032263142
16,13,15216360,11653584,PROBE_BW_CRUISE,2,13,1778032264000
14,14,12734848,12734848,PROBE_BW_CRUISE,2,12,1778032265374
11,9,12219072,8318664,PROBE_BW_CRUISE,2,9,1778032267000
9,9,9790032,8447088,PROBE_BW_CRUISE,2,8,1778032268333
12,12,10002696,9828696,PROBE_BW_CRUISE,2,11,1778032269428
15,13,13057976,12471776,PROBE_BW_CRUISE,2,13,1778032270142
16,13,14649488,12839792,PROBE_BW_CRUISE,2,13,1778032271374
13,11,11092240,10518464,PROBE_BW_CRUISE,2,11,1778032272285
14,11,11746792,10682104,PROBE_BW_CRUISE,2,11,1778032273199
14,11,13238880,10289928,PROBE_BW_CRUISE,2,11,1778032274399
16,14,15295072,12482824,PROBE_BW_CRUISE,2,14,1778032275000
13,11,11565208,9745840,PROBE_BW_CRUISE,2,11,1778032276000
12,11,10741488,10741488,PROBE_BW_CRUISE,2,11,1778032277000
11,11,10422496,10422496,PROBE_BW_CRUISE,2,10,1778032278000
12,11,9354352,9243184,PROBE_BW_CRUISE,2,11,1778032279000
11,10,10767720,9558728,PROBE_BW_CRUISE,2,10,1778032280000
13,13,11319400,10755296,PROBE_BW_CRUISE,2,12,1778032281124
13,13,11355304,11072904,PROBE_BW_CRUISE,2,12,1778032282000
11,11,11483728,10978312,PROBE_BW_CRUISE,2,10,1778032283000
14,12,12852912,12511136,PROBE_BW_CRUISE,2,12,1778032284299
15,13,11925624,11806176,PROBE_BW_CRUISE,2,13,1778032285428
12,9,11437472,8414632,PROBE_BW_CRUISE,2,9,1778032286333
15,14,13068336,13068336,PROBE_BW_CRUISE,2,13,1778032287374
10,8,7923720,6926000,PROBE_BW_CRUISE,2,8,1778032288166
15,11,13628296,10602016,PROBE_BW_CRUISE,2,11,1778032289299
17,13,14599088,11702608,PROBE_BW_CRUISE,2,13,1778032290624
19,17,19168552,18175672,PROBE_BW_CRUISE,2,17,1778032291333
17,14,16091864,12260496,PROBE_BW_CRUISE,2,14,1778032292124
9,9,10106952,8609344,PROBE_BW_CRUISE,2,8,1778032293000
12,11,10149072,10149072,PROBE_BW_CRUISE,2,11,1778032294000
13,10,10684176,8329016,PROBE_BW_CRUISE,2,10,1778032295000
14,13,11106048,11106048,PROBE_BW_CRUISE,2,12,1778032296570
13,13,12376496,12376496,PROBE_BW_CRUISE,2,12,1778032297333
11,9,10498440,8907624,PROBE_BW_CRUISE,2,9,1778032298399
7,6,6679512,6398488,PROBE_BW_CRUISE,2,6,1778032299000
12,9,10283712,7915432,PROBE_BW_CRUISE,2,9,1778032300499
12,11,11242760,10409376,PROBE_BW_CRUISE,2,11,1778032301000
13,11,13297568,10361040,PROBE_BW_CRUISE,2,11,1778032302000
17,15,15028552,14253168,PROBE_BW_CRUISE,2,15,1778032303222
19,17,15715560,14866984,PROBE_BW_CRUISE,2,17,1778032304000
13,12,11495464,10354136,PROBE_BW_CRUISE,2,12,1778032305000
12,10,9883240,8213712,PROBE_BW_CRUISE,2,10,1778032306000
18,15,15453880,14233832,PROBE_BW_CRUISE,2,15,1778032307124
16,13,13770536,12326784,PROBE_BW_CRUISE,2,13,1778032308199
20,14,15324072,13140144,PROBE_BW_CRUISE,2,14,1778032309249
17,14,16377024,13916224,PROBE_BW_CRUISE,2,14,1778032310142
14,12,12692032,10622728,PROBE_BW_CRUISE,2,12,1778032311249
8,7,6692624,6685032,PROBE_BW_CRUISE,2,7,1778032312000
13,12,11311112,11311112,PROBE_BW_CRUISE,2,12,1778032313142
13,12,12494560,11771656,PROBE_BW_CRUISE,2,12,1778032314124
13,12,11237928,9881864,PROBE_BW_CRUISE,2,12,1778032315000
11,11,11449896,10193952,PROBE_BW_CRUISE,2,10,1778032316000
13,11,11106048,10084856,PROBE_BW_CRUISE,2,11,1778032317124
15,15,15459400,13209880,PROBE_BW_CRUISE,2,13,1778032318181
6,6,5777080,5637600,PROBE_BW_CRUISE,2,5,1778032319000
9,8,7660648,7660648,PROBE_BW_CRUISE,2,8,1778032320000
9,11,8731552,8335920,PROBE_BW_CRUISE,2,8,1778032321000
